reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
43.1.3,κρίσις,", ",Noun,,Singular,,,,Feminine,Nominative,
43.1.3,καὶ, ,Conjunction,,,,,,,,
43.1.3,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
43.1.3,κριτὴς, ,Noun,,Singular,,,,Masculine,Nominative,
43.1.3,λαμβάνει,· ,Verb,Third,Singular,Present,Indicative,Active,,,
43.1.3,διὰ, ,Adposition,,,,,,,,
43.1.4,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
43.1.4,διεσκέδασται, ,Verb,Third,Singular,Perfect,Indicative,Medio-passive,,,
43.1.4,νόμος,", ",Noun,,Singular,,,,Masculine,Nominative,
43.1.4,καὶ, ,Conjunction,,,,,,,,
43.1.4,οὐ, ,Adverb,,,,,,,,
43.1.4,διεξάγεται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
43.1.4,εἰς, ,Adposition,,,,,,,,
43.1.4,τέλος, ,Noun,,Singular,,,,Neuter,Accusative,
43.1.4,κρίμα,", ",Noun,,Singular,,,,Neuter,Accusative,
43.1.4,ὅτι, ,Conjunction,,,,,,,,
43.1.4,ἀσεβὴς, ,Adjective,,Singular,,,,Masculine,Nominative,
43.1.4,καταδυναστεύει, ,Verb,Third,Singular,Present,Indicative,Active,,,
43.1.4,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
43.1.4,δίκαιον,· ,Adjective,,Singular,,,,Masculine,Accusative,
43.1.4,ἕνεκεν, ,Adposition,,,,,,,,
43.1.4,τούτου, ,Pronoun,,Singular,,,,Neuter,Genitive,
43.1.4,ἐξελεύσεται, ,Verb,Third,Singular,Future,Indicative,Middle,,,
43.1.4,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
43.1.4,κρίμα, ,Noun,,Singular,,,,Neuter,Nominative,
43.1.4,διεστραμμένον,. ,Verb,,Singular,Perfect,Participle,Medio-passive,Neuter,Nominative,
43.1.4,ἴδετε,", ",Verb,Second,Plural,Aorist,Imperative,Active,,,
43.1.5,οἱ, ,Article,,Plural,,,,Masculine,Vocative,
43.1.5,καταφρονηταί,", ",Noun,,Plural,,,,Masculine,Vocative,
43.1.5,καὶ, ,Conjunction,,,,,,,,
43.1.5,ἐπιβλέψατε,", ",Verb,Second,Plural,Aorist,Imperative,Active,,,
43.1.5,καὶ, ,Conjunction,,,,,,,,
43.1.5,θαυμάσατε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
43.1.5,θαυμάσια, ,Adjective,,Plural,,,,Neuter,Accusative,
43.1.5,καὶ, ,Conjunction,,,,,,,,
43.1.5,ἀφανίσθητε,· ,Verb,Second,Plural,Aorist,Subjunctive,Passive,,,
43.1.5,διότι, ,Conjunction,,,,,,,,
43.1.5,ἔργον, ,Noun,,Singular,,,,Neuter,Accusative,
43.1.5,ἐγὼ, ,Pronoun,First,Singular,,,,Masculine,Nominative,
43.1.5,ἐργάζομαι, ,Verb,First,Singular,Present,Indicative,Medio-passive,,,
43.1.5,ἐν, ,Adposition,,,,,,,,
43.1.5,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
43.1.5,ἡμέραις, ,Noun,,Plural,,,,Feminine,Dative,
43.1.5,ὑμῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
43.1.5,ὃ, ,Pronoun,,Singular,,,,Neuter,Accusative,
43.1.5,οὐ, ,Adverb,,,,,,,,
43.1.5,μὴ, ,Adverb,,,,,,,,
43.1.5,πιστεύσητε, ,Verb,Second,Plural,Aorist,Subjunctive,Active,,,
43.1.5,ἐάν, ,Conjunction,,,,,,,,
43.1.5,τις, ,Pronoun,,Singular,,,,Masculine,Nominative,
43.1.5,ἐκδιηγῆται,. ,Verb,Third,Plural,Present,Subjunctive,Medio-passive,,,
43.1.5,διότι, ,Conjunction,,,,,,,,
43.1.6,ἰδοὺ, ,Adverb,,,,,,,,
43.1.6,ἐγὼ, ,Pronoun,First,Singular,,,,Masculine,Nominative,
43.1.6,ἐξεγείρω, ,Verb,First,Singular,Aorist,Indicative,Active,,,
43.1.6,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
43.1.6,Χαλδαίους,", ",Noun,,Plural,,,,Masculine,Accusative,
43.1.6,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
43.1.6,ἔθνος, ,Noun,,Singular,,,,Neuter,Accusative,
43.1.6,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
43.1.6,πικρὸν, ,Adjective,,Singular,,,,Neuter,Accusative,
43.1.6,καὶ, ,Conjunction,,,,,,,,
43.1.6,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
43.1.6,ταχινόν,", ",Adjective,,Singular,,,,Neuter,Accusative,
43.1.6,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
43.1.6,πορευόμενον, ,Verb,,Singular,Present,Participle,Medio-passive,Neuter,Accusative,
43.1.6,ἐπὶ, ,Adposition,,,,,,,,
43.1.6,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
43.1.6,πλάτη, ,Noun,,Plural,,,,Neuter,Accusative,
43.1.6,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
43.1.6,γῆς, ,Noun,,Singular,,,,Feminine,Genitive,
43.1.6,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
43.1.6,κατακληρονομῆσαι, ,Verb,,,Aorist,Infinitive,Active,,,
43.1.6,σκηνώματα, ,Noun,,Plural,,,,Neuter,Accusative,
43.1.6,οὐκ, ,Adverb,,,,,,,,
43.1.6,αὐτοῦ,· ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.6,φοβερὸς, ,Adjective,,Singular,,,,Masculine,Nominative,
43.1.7,καὶ, ,Conjunction,,,,,,,,
43.1.7,ἐπιφανής, ,Adjective,,Singular,,,,Masculine,Nominative,
43.1.7,ἐστιν,", ",Verb,Third,Singular,Present,Indicative,Active,,,
43.1.7,ἐξ, ,Adposition,,,,,,,,
43.1.7,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.7,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
43.1.7,κρίμα, ,Noun,,Singular,,,,Neuter,Nominative,
43.1.7,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.7,ἔσται,", ",Verb,Third,Singular,Future,Indicative,Middle,,,
43.1.7,καὶ, ,Conjunction,,,,,,,,
43.1.7,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
43.1.7,λῆμμα, ,Noun,,Singular,,,,Neuter,Nominative,
43.1.7,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.7,ἐξ, ,Adposition,,,,,,,,
43.1.7,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.7,ἐξελεύσεται,· ,Verb,Third,Singular,Future,Indicative,Middle,,,
43.1.7,καὶ, ,Adverb,,,,,,,,
43.1.7,ἐξαλοῦνται, ,Verb,Third,Plural,Future,Indicative,Medio-passive,,,
43.1.8,ὑπὲρ, ,Adposition,,,,,,,,
43.1.8,παρδάλεις, ,Noun,,Plural,,,,Feminine,Accusative,
43.1.8,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
43.1.8,ἵπποι, ,Noun,,Plural,,,,Masculine,Nominative,
43.1.8,αὐτοῦ,", ",Pronoun,,Singular,,,,Masculine,Genitive,
43.1.8,καὶ, ,Conjunction,,,,,,,,
43.1.8,ὀξύτεροι, ,Adjective,,Plural,,,,Masculine,Nominative,Comparative
43.1.8,ὑπὲρ, ,Adposition,,,,,,,,
43.1.8,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
43.1.8,λύκους, ,Noun,,Plural,,,,Masculine,Accusative,
43.1.8,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
43.1.8,Ἀραβίας,· ,Noun,,Singular,,,,Feminine,Genitive,
43.1.8,καὶ, ,Adverb,,,,,,,,
43.1.8,ἐξιππάσονται, ,Verb,Third,Plural,Future,Indicative,Middle,,,
43.1.8,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
43.1.8,ἱππεῖς, ,Noun,,Plural,,,,Masculine,Nominative,
43.1.8,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.8,καὶ, ,Conjunction,,,,,,,,
43.1.8,ὁρμήσουσιν, ,Verb,Third,Plural,Future,Indicative,Active,,,
43.1.8,μακρόθεν,", ",Adverb,,,,,,,,
43.1.8,καὶ, ,Conjunction,,,,,,,,
43.1.8,πετασθήσονται, ,Verb,Third,Plural,Future,Indicative,Passive,,,
43.1.8,ὡς, ,Adverb,,,,,,,,
43.1.8,ἀετὸς, ,Noun,,Singular,,,,Masculine,Nominative,
43.1.8,πρόθυμος, ,Adjective,,Singular,,,,Masculine,Nominative,
43.1.8,εἰς, ,Adposition,,,,,,,,
43.1.8,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
43.1.8,φαγεῖν,. ,Verb,,,Aorist,Infinitive,Active,,,
43.1.8,συντέλεια, ,Noun,,Singular,,,,Feminine,Nominative,
43.1.9,εἰς, ,Adposition,,,,,,,,
43.1.9,ἀσεβεῖς, ,Adjective,,Plural,,,,Masculine,Accusative,
43.1.9,ἥξει,", ",Verb,Third,Singular,Future,Indicative,Active,,,
43.1.9,ἀνθεστηκότας, ,Verb,,Plural,Perfect,Participle,Active,Masculine,Accusative,
43.1.9,προσώποις, ,Noun,,Plural,,,,Neuter,Dative,
43.1.9,αὐτῶν, ,Pronoun,,Plural,,,,Neuter,Genitive,
43.1.9,ἐξ, ,Adposition,,,,,,,,
43.1.9,ἐναντίας,", ",Adjective,,Singular,,,,Feminine,Genitive,
43.1.9,καὶ, ,Conjunction,,,,,,,,
43.1.9,συνάξει, ,Noun,,Singular,,,,Feminine,Dative,
43.1.9,ὡς, ,Adverb,,,,,,,,
43.1.9,ἄμμον, ,Noun,,Singular,,,,Feminine,Accusative,
43.1.9,αἰχμαλωσίαν,. ,Adjective,,Singular,,,,Feminine,Accusative,
43.1.9,καὶ, ,Adverb,,,,,,,,
43.1.9,αὐτὸς, ,Pronoun,,Singular,,,,Masculine,Nominative,
43.1.9,ἐν, ,Adposition,,,,,,,,
43.1.10,βασιλεῦσιν, ,Noun,,Plural,,,,Masculine,Dative,
43.1.10,ἐντρυφήσει, ,Verb,Third,Singular,Future,Indicative,Active,,,
43.1.10,καὶ, ,Conjunction,,,,,,,,
43.1.10,τύραννοι, ,Noun,,Plural,,,,Masculine,Nominative,
43.1.10,παίγνια, ,Noun,,Plural,,,,Neuter,Accusative,
43.1.10,αὐτοῦ,", ",Pronoun,,Singular,,,,Masculine,Genitive,
43.1.10,καὶ, ,Conjunction,,,,,,,,
43.1.10,αὐτὸς, ,Pronoun,,Singular,,,,Masculine,Nominative,
43.1.10,εἰς, ,Adposition,,,,,,,,
43.1.10,πᾶν, ,Adjective,,Singular,,,,Neuter,Accusative,
43.1.10,ὀχύρωμα, ,Noun,,Singular,,,,Neuter,Accusative,
43.1.10,ἐμπαίξεται,", ",Verb,Third,Singular,Future,Indicative,Middle,,,
43.1.10,καὶ, ,Conjunction,,,,,,,,
43.1.10,βαλεῖ, ,Verb,Third,Singular,Future,Indicative,Active,,,
43.1.10,χῶμα, ,Noun,,Singular,,,,Neuter,Accusative,
43.1.10,καὶ, ,Conjunction,,,,,,,,
43.1.10,κρατήσει, ,Verb,Third,Singular,Future,,Active,,,
43.1.10,αὐτοῦ,. ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.10,τότε, ,Adverb,,,,,,,,
43.1.10,μεταβαλεῖ, ,Verb,Third,Singular,Future,Indicative,Active,,,
43.1.11,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
43.1.11,πνεῦμα,", ",Noun,,Singular,,,,Neuter,Accusative,
43.1.11,καὶ, ,Conjunction,,,,,,,,
43.1.11,διελεύσεται, ,Verb,Third,Singular,Future,Indicative,Middle,,,
43.1.11,καὶ, ,Conjunction,,,,,,,,
43.1.11,ἐξιλάσεται,· ,Verb,Third,Singular,Future,Indicative,Middle,,,
43.1.11,αὕτη, ,Adjective,,Singular,,,,Feminine,Nominative,
43.1.11,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
43.1.11,ἰσχὺς, ,Noun,,Singular,,,,Feminine,Nominative,
43.1.11,τῷ, ,Article,,Singular,,,,Masculine,Dative,
43.1.11,θεῷ, ,Noun,,Singular,,,,Masculine,Dative,
43.1.11,μου,. ,Pronoun,First,Singular,,,,Masculine,Genitive,
43.1.11,Οὐχὶ, ,Adverb,,,,,,,,
43.1.11,σὺ, ,Pronoun,Second,Singular,,,,Masculine,Nominative,
43.1.11,ἀπ’, ,Adposition,,,,,,,,
43.1.11,ἀρχῆς,", ",Noun,,Singular,,,,Feminine,Genitive,
43.1.12,Κύριε, ,Noun,,Singular,,,,Masculine,Vocative,
43.1.12,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
43.1.12,θεός,", ",Noun,,Singular,,,,Masculine,Nominative,
43.1.12,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
43.1.12,ἅγιός, ,Adjective,,Singular,,,,Masculine,Nominative,
43.1.12,μου,; ,Pronoun,First,Singular,,,,Masculine,Genitive,
43.1.12,καὶ, ,Adverb,,,,,,,,
43.1.12,οὐ, ,Adverb,,,,,,,,
43.1.12,μὴ, ,Adverb,,,,,,,,
43.1.12,ἀποθάνωμεν,. ,Verb,First,Plural,Aorist,Subjunctive,Active,,,
43.1.12,Κύριε,", ",Noun,,Singular,,,,Masculine,Vocative,
43.1.12,εἰς, ,Adposition,,,,,,,,
43.1.12,κρίμα, ,Noun,,Singular,,,,Neuter,Accusative,
43.1.12,τέταχας, ,Noun,,Singular,,,,Feminine,Accusative,
43.1.12,αὐτό,· ,Pronoun,,Singular,,,,Neuter,Accusative,
43.1.12,καὶ, ,Adverb,,,,,,,,
43.1.12,ἔπλασέν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
43.1.12,με, ,Pronoun,First,Singular,,,,Masculine,Accusative,
43.1.12,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
43.1.12,ἐλέγχειν, ,Verb,,,Present,Infinitive,Active,,,
43.1.12,παιδείαν, ,Noun,,Singular,,,,Feminine,Accusative,
43.1.12,αὐτοῦ,. ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.12,καθαρὸς, ,Adjective,,Singular,,,,Masculine,Nominative,
43.1.12,ὀφθαλμὸς, ,Noun,,Singular,,,,Masculine,Nominative,
43.1.13,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
43.1.13,μὴ, ,Adverb,,,,,,,,
43.1.13,ὁρᾷν, ,Verb,,Singular,Present,Infinitive,Active,,,
43.1.13,πονηρὰ, ,Adjective,,Plural,,,,Neuter,Accusative,
43.1.13,καὶ, ,Conjunction,,,,,,,,
43.1.13,ἐπιβλέπειν, ,Verb,,,Present,Infinitive,Active,,,
43.1.13,ἐπὶ, ,Adposition,,,,,,,,
43.1.13,πόνους, ,Noun,,Plural,,,,Masculine,Accusative,
43.1.13,ὀδύνης,· ,Noun,,Singular,,,,Feminine,Genitive,
43.1.13,ἵνα, ,Conjunction,,,,,,,,
43.1.13,τί, ,Pronoun,,Singular,,,,Neuter,Accusative,
43.1.13,ἐπιβλέπεις, ,Verb,Second,Singular,Present,Indicative,Active,,,
43.1.13,ἐπὶ, ,Adposition,,,,,,,,
43.1.13,καταφρονοῦντα,; ,Verb,,Singular,Present,Participle,Active,Neuter,Accusative,
43.1.13,παρασιωπήσῃ, ,Verb,Second,Singular,Aorist,Subjunctive,Active,,,
43.1.13,ἐν, ,Adposition,,,,,,,,
43.1.13,τῷ, ,Article,,Singular,,,,Neuter,Dative,
43.1.13,καταπίνειν, ,Verb,,,Present,Infinitive,Active,,,
43.1.13,ἀσεβῆ, ,Adjective,,Singular,,,,Masculine,Accusative,
43.1.13,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
43.1.13,δίκαιον,; ,Adjective,,Singular,,,,Masculine,Accusative,
43.1.13,καὶ, ,Adverb,,,,,,,,
43.1.13,ποιήσεις, ,Noun,,Plural,,,,Feminine,Accusative,
43.1.13,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
43.1.14,ἀνθρώπους, ,Noun,,Plural,,,,Masculine,Accusative,
43.1.14,ὡς, ,Conjunction,,,,,,,,
43.1.14,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
43.1.14,ἰχθύας, ,Noun,,Plural,,,,Masculine,Accusative,
43.1.14,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
43.1.14,θαλάσσης,", ",Noun,,Singular,,,,Feminine,Genitive,
43.1.14,καὶ, ,Conjunction,,,,,,,,
43.1.14,ὡς, ,Conjunction,,,,,,,,
43.1.14,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
43.1.14,ἑρπετὰ, ,Noun,,Plural,,,,Neuter,Accusative,
43.1.14,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
43.1.14,οὐκ, ,Adverb,,,,,,,,
43.1.14,ἔχοντα, ,Verb,,Singular,Present,Participle,Active,Neuter,Accusative,
43.1.14,ἡγούμενον,; ,Verb,,Singular,Present,Participle,Medio-passive,Neuter,Accusative,
43.1.14,συντέλειαν, ,Noun,,Singular,,,,Feminine,Accusative,
43.1.14,ἐν, ,Adposition,,,,,,,,
43.1.14,ἀγκίστρῳ, ,Noun,,Singular,,,,Masculine,Dative,
43.1.15,ἀνέσπασεν,", ",Verb,Third,Singular,Aorist,Indicative,Active,,,
43.1.15,καὶ, ,Conjunction,,,,,,,,
43.1.15,εἵλκυσεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
43.1.15,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
43.1.15,ἐν, ,Adposition,,,,,,,,
43.1.15,ἀμφιβλήστρῳ,", ",Noun,,Singular,,,,Masculine,Dative,
43.1.15,καὶ, ,Conjunction,,,,,,,,
43.1.15,συνήγαγεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
43.1.15,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
43.1.15,ἐν, ,Adposition,,,,,,,,
43.1.15,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
43.1.15,σαγήναις, ,Noun,,Plural,,,,Feminine,Dative,
43.1.15,αὐτοῦ,. ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.15,ἕνεκεν, ,Adposition,,,,,,,,
43.1.15,τούτου, ,Pronoun,,Singular,,,,Neuter,Genitive,
43.1.15,εὐφρανθήσεται, ,Verb,Third,Singular,Future,Indicative,Passive,,,
43.1.16,καὶ, ,Conjunction,,,,,,,,
43.1.16,χαρήσεται, ,Verb,Third,Singular,Future,Indicative,Middle,,,
43.1.16,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
43.1.16,καρδία, ,Noun,,Singular,,,,Feminine,Nominative,
43.1.16,αὐτοῦ,· ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.16,ἕνεκεν, ,Adposition,,,,,,,,
43.1.16,τούτου, ,Pronoun,,Singular,,,,Neuter,Genitive,
43.1.16,θύσει, ,Noun,,Singular,Future,Indicative,,Feminine,Dative,
43.1.16,τῇ, ,Article,,Singular,,,,Feminine,Dative,
43.1.16,σαγήνῃ, ,Noun,,Singular,,,,Feminine,Dative,
43.1.16,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.16,καὶ, ,Conjunction,,,,,,,,
43.1.16,θυμιάσει, ,Noun,,Singular,,,,Feminine,Dative,
43.1.16,τῷ, ,Article,,Singular,,,,Masculine,Dative,
43.1.16,ἀμφιβλήστρῳ, ,Noun,,Singular,,,,Masculine,Dative,
43.1.16,αὐτοῦ,", ",Pronoun,,Singular,,,,Masculine,Genitive,
43.1.16,ὅτι, ,Conjunction,,,,,,,,
43.1.16,ἐν, ,Adposition,,,,,,,,
43.1.16,αὐτοῖς, ,Pronoun,,Plural,,,,Masculine,Dative,
43.1.16,ἐλίπανεν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
43.1.16,μερίδα, ,Noun,,Singular,,,,Feminine,Accusative,
43.1.16,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.16,καὶ, ,Conjunction,,,,,,,,
43.1.16,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
43.1.16,βρώματα, ,Noun,,Plural,,,,Neuter,Accusative,
43.1.16,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
43.1.16,ἐκλεκτά,· ,Adjective,,Plural,,,,Neuter,Accusative,
43.1.16,διὰ, ,Adposition,,,,,,,,
43.1.16,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
43.1.16,ἀμφιβαλεῖ, ,Verb,Third,Singular,Future,Indicative,Active,,,
43.1.17,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
43.1.17,ἀμφίβληστρον, ,Noun,,Singular,,,,Neuter,Accusative,
43.1.17,αὐτοῦ,", ",Pronoun,,Singular,,,,Masculine,Genitive,
43.1.17,καὶ, ,Conjunction,,,,,,,,
43.1.17,διὰ, ,Adposition,,,,,,,,
43.1.17,παντὸς, ,Adjective,,Singular,,,,Neuter,Genitive,
43.1.17,ἀποκτέννειν, ,Verb,,,Present,Infinitive,Active,,,
43.1.17,ἔθνη, ,Noun,,Plural,,,,Neuter,Accusative,
43.1.17,οὐ, ,Adverb,,,,,,,,
43.1.17,φείσεται,. ,Verb,Third,Singular,Future,Indicative,Middle,,,
43.1.17,Ἐπὶ, ,Adposition,,,,,,,,
43.1.17,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
43.1.17,φυλακῆς, ,Noun,,Singular,,,,Feminine,Genitive,
43.1.17,μου, ,Pronoun,First,Singular,,,,Masculine,Genitive,
43.1.17,στήσομαι, ,Verb,First,Singular,Future,Indicative,Middle,,,
43.2.1,καὶ, ,Conjunction,,,,,,,,
43.2.1,ἐπιβήσομαι, ,Verb,First,Singular,Future,Indicative,Middle,,,
43.2.1,ἐπὶ, ,Adposition,,,,,,,,
43.2.1,πέτραν,", ",Noun,,Singular,,,,Feminine,Accusative,
43.2.1,καὶ, ,Conjunction,,,,,,,,
43.2.1,ἀποσκοπεύσω, ,Verb,First,Singular,Future,Indicative,Active,,,
43.2.1,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
43.2.1,ἰδεῖν, ,Verb,,,Aorist,Infinitive,Active,,,
43.2.1,τί, ,Pronoun,,Singular,,,,Neuter,Accusative,
43.2.1,λαλήσει, ,Verb,Third,Singular,Future,Indicative,Active,,,
43.2.1,ἐν, ,Adposition,,,,,,,,
43.2.1,ἐμοί,", ",Pronoun,First,Singular,,,,Masculine,Dative,
43.2.1,καὶ, ,Conjunction,,,,,,,,
43.2.1,τί, ,Pronoun,,Singular,,,,Neuter,Accusative,
43.2.1,ἀποκριθῶ, ,Verb,First,Singular,Aorist,Subjunctive,Passive,,,
43.2.1,ἐπὶ, ,Adposition,,,,,,,,
43.2.1,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
43.2.1,ἔλεγχόν, ,Noun,,Singular,,,,Masculine,Accusative,
43.2.1,μου,. ,Pronoun,First,Singular,,,,Masculine,Genitive,
43.2.1,καὶ, ,Adverb,,,,,,,,
43.2.1,ἀπεκρίθη, ,Verb,Third,Singular,Aorist,Indicative,Passive,,,
43.2.1,πρὸς, ,Adposition,,,,,,,,
43.2.1,μὲ, ,Pronoun,First,Singular,,,,Masculine,Accusative,
43.2.1,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
43.2.2,καὶ, ,Conjunction,,,,,,,,
43.2.2,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
43.2.2,Γράψον, ,Verb,Second,Singular,Aorist,Imperative,Active,,,
43.2.2,ὅρασιν, ,Noun,,Singular,,,,Feminine,Accusative,
43.2.2,καὶ, ,Conjunction,,,,,,,,
43.2.2,σαφῶς, ,Adverb,,,,,,,,
43.2.2,εἰς, ,Adposition,,,,,,,,
43.2.2,πυξίον,", ",Noun,,Singular,,,,Neuter,Accusative,
43.2.2,ὅπως, ,Conjunction,,,,,,,,
43.2.2,διώκῃ, ,Verb,Third,Singular,Present,Subjunctive,Active,,,
43.2.2,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
43.2.2,ἀναγινώσκων, ,Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
43.2.2,αὐτά,. ,Pronoun,,Plural,,,,Neuter,Accusative,
43.2.2,διότι, ,Conjunction,,,,,,,,
43.2.2,ἔτι, ,Adverb,,,,,,,,
43.2.2,ὅρασις, ,Noun,,Singular,,,,Feminine,Nominative,
43.2.2,εἰς, ,Adposition,,,,,,,,
43.2.2,καιρόν,", ",Noun,,Singular,,,,Masculine,Accusative,
43.2.3,καὶ, ,Conjunction,,,,,,,,
43.2.3,ἀνατελεῖ, ,Verb,Third,Singular,Future,Indicative,Active,,,
