reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
42.1.9,θεμελίου, ,Noun,,Singular,,,,Masculine,Genitive,
42.1.10,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
42.1.10,χερσωθήσεται,", ",Verb,Third,Singular,Future,Indicative,Passive,,,
42.1.10,καὶ, ,Conjunction,,,,,,,,
42.1.10,ὡς, ,Conjunction,,,,,,,,
42.1.10,σμῖλαξ, ,Noun,,Singular,,,,Feminine,Nominative,
42.1.10,περιπλεκομένη, ,Verb,,Singular,Present,Participle,Medio-passive,Feminine,Nominative,
42.1.10,βρωθήσεται,", ",Verb,Third,Singular,Future,Indicative,Passive,,,
42.1.10,καὶ, ,Conjunction,,,,,,,,
42.1.10,ὡς, ,Adverb,,,,,,,,
42.1.10,καλάμη, ,Noun,,Singular,,,,Feminine,Nominative,
42.1.10,ξηρασίας, ,Noun,,Singular,,,,Feminine,Genitive,
42.1.10,μεστή,. ,Adjective,,Singular,,,,Feminine,Nominative,
42.1.10,ἐκ, ,Adposition,,,,,,,,
42.1.10,σοῦ, ,Pronoun,Second,Singular,,,,Masculine,Genitive,
42.1.10,ἐξελεύσεται, ,Verb,Third,Singular,Future,Indicative,Middle,,,
42.1.11,λογισμὸς, ,Noun,,Singular,,,,Masculine,Nominative,
42.1.11,κατὰ, ,Adposition,,,,,,,,
42.1.11,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
42.1.11,κυρίου,", ",Noun,,Singular,,,,Masculine,Genitive,
42.1.11,πονηρὰ, ,Adjective,,Plural,,,,Neuter,Accusative,
42.1.11,βουλευόμενος, ,Verb,,Singular,Present,Participle,Medio-passive,Masculine,Nominative,
42.1.11,ἐναντία,. ,Adjective,,Plural,,,,Neuter,Accusative,
42.1.11,τάδε, ,Pronoun,,Plural,,,,Neuter,Accusative,
42.1.11,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
42.1.11,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
42.1.12,κατάρχων, ,Verb,,Singular,,,,Masculine,Nominative,
42.1.12,ὑδάτων, ,Noun,,Plural,,,,Neuter,Genitive,
42.1.12,πολλῶν, ,Adjective,,Plural,,,,Neuter,Genitive,
42.1.12,Καὶ, ,Conjunction,,,,,,,,
42.1.12,οὕτως, ,Adverb,,,,,,,,
42.1.12,διασταλήσονται,", ",Verb,Third,Plural,Future,Indicative,Middle,,,
42.1.12,καὶ, ,Conjunction,,,,,,,,
42.1.12,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
42.1.12,ἀκοή, ,Noun,,Singular,,,,Feminine,Nominative,
42.1.12,σου, ,Pronoun,Second,Singular,,,,Feminine,Genitive,
42.1.12,οὐκ, ,Adverb,,,,,,,,
42.1.12,ἐνακουσθήσεται, ,Verb,Third,Singular,Future,Indicative,Passive,,,
42.1.12,ἔτι,. ,Adverb,,,,,,,,
42.1.12,καὶ, ,Adverb,,,,,,,,
42.1.12,νῦν, ,Adverb,,,,,,,,
42.1.12,συντρίψω, ,Verb,First,Singular,Future,Indicative,Active,,,
42.1.13,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
42.1.13,ῥάβδον, ,Noun,,Singular,,,,Feminine,Accusative,
42.1.13,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
42.1.13,ἀπὸ, ,Adposition,,,,,,,,
42.1.13,σοῦ,", ",Pronoun,Second,Singular,,,,Masculine,Genitive,
42.1.13,καὶ, ,Conjunction,,,,,,,,
42.1.13,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
42.1.13,δεσμοὺς, ,Noun,,Plural,,,,Masculine,Accusative,
42.1.13,διαρήξω,· ,Verb,First,Singular,Future,Indicative,Active,,,
42.1.13,καὶ, ,Adverb,,,,,,,,
42.1.13,ἐντελεῖται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
42.1.14,ὑπὲρ, ,Adposition,,,,,,,,
42.1.14,σοῦ, ,Pronoun,Second,Singular,,,,Masculine,Genitive,
42.1.14,Κύριος,", ",Noun,,Singular,,,,Masculine,Nominative,
42.1.14,οὐ, ,Adverb,,,,,,,,
42.1.14,σπαρήσεται, ,Verb,Third,Singular,Future,Indicative,Middle,,,
42.1.14,ἐκ, ,Adposition,,,,,,,,
42.1.14,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
42.1.14,ὀνόματός, ,Noun,,Singular,,,,Neuter,Genitive,
42.1.14,σου, ,Pronoun,Second,Singular,,,,Masculine,Genitive,
42.1.14,ἔτι,· ,Adverb,,,,,,,,
42.1.14,ἐξ, ,Adposition,,,,,,,,
42.1.14,οἴκου, ,Noun,,Singular,,,,Masculine,Genitive,
42.1.14,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
42.1.14,σου, ,Pronoun,Second,Singular,,,,Masculine,Genitive,
42.1.14,ἐξολεθρεύσω, ,Verb,First,Singular,Future,Indicative,Active,,,
42.1.14,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
42.1.14,γλυπτά,", ",Adjective,,Plural,,,,Neuter,Accusative,
42.1.14,καὶ, ,Conjunction,,,,,,,,
42.1.14,χωνευτὰ, ,Adjective,,Plural,,,,Neuter,Accusative,
42.1.14,θήσομαι, ,Verb,First,Singular,Future,Indicative,Middle,,,
42.1.14,ταφήν, ,Noun,,Singular,,,,Feminine,Accusative,
42.1.14,σου,. ,Pronoun,Second,Singular,,,,Masculine,Genitive,
42.1.14,ὅτι, ,Conjunction,,,,,,,,
42.1.14,ταχεῖς, ,Adjective,,Plural,,,,Masculine,Nominative,
42.1.14,ἰδοὺ, ,Adverb,,,,,,,,
42.1.14,ἐπὶ, ,Adposition,,,,,,,,
42.1.14,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
42.1.14,ὄρη, ,Noun,,Plural,,,,Neuter,Accusative,
42.1.14,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
42.1.15,πόδες, ,Noun,,Plural,,,,Masculine,Nominative,
42.1.15,εὐαγγελιζομένου, ,Verb,,Singular,Present,Participle,Medio-passive,Masculine,Genitive,
42.1.15,καὶ, ,Conjunction,,,,,,,,
42.1.15,ἀπαγγέλλοντος, ,Verb,,Singular,Present,Participle,Active,Masculine,Genitive,
42.1.15,εἰρήνην,· ,Noun,,Singular,,,,Feminine,Accusative,
42.1.15,ἑόρταζε,", ",Verb,Third,Singular,Present,Imperative,Active,,,
42.1.15,Ἰούδα,", ",Interjection,,Singular,,Imperative,,,,
42.1.15,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
42.1.15,ἑορτάς, ,Noun,,Plural,,,,Feminine,Accusative,
42.1.15,σου,", ",Pronoun,Second,Singular,,,,Masculine,Genitive,
42.1.15,ἀπόδος, ,Noun,,Singular,,,,Feminine,Accusative,
42.1.15,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
42.1.15,εὐχάς, ,Noun,,Plural,,,,Feminine,Accusative,
42.1.15,σου,", ",Pronoun,Second,Singular,,,,Masculine,Genitive,
42.1.15,διότι, ,Conjunction,,,,,,,,
42.1.15,οὐ, ,Adverb,,,,,,,,
42.1.15,μὴ, ,Adverb,,,,,,,,
42.1.15,προσθήσωσιν, ,Verb,Third,Plural,Aorist,Subjunctive,Active,,,
42.1.15,ἔτι, ,Adverb,,,,,,,,
42.1.15,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
42.1.15,διελθεῖν, ,Verb,,,Aorist,Infinitive,Active,,,
42.1.15,διὰ, ,Adposition,,,,,,,,
42.1.15,σοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
42.1.15,εἰς, ,Adposition,,,,,,,,
42.1.15,παλαίωσιν,. ,Noun,,Singular,,,,Feminine,Accusative,
42.1.15,Συντετέλεσται,", ",Verb,Third,Singular,Perfect,Indicative,Medio-passive,,,
42.1.15,ἐξῆρται,· ,Verb,Third,Singular,Perfect,Indicative,Medio-passive,,,
42.2.1,ἀνέβη, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
42.2.1,ἐμφυσῶν, ,Verb,,Singular,,,,Masculine,Nominative,
42.2.1,εἰς, ,Adposition,,,,,,,,
42.2.1,πρόσωπόν, ,Noun,,Singular,,,,Neuter,Accusative,
42.2.2,σου,", ",Pronoun,Second,Singular,,,,Masculine,Genitive,
42.2.2,ἐξαιρούμενος, ,Verb,,Singular,Present,Participle,Medio-passive,Masculine,Nominative,
42.2.2,ἐκ, ,Adposition,,,,,,,,
42.2.2,θλίψεως,. ,Noun,,Singular,,,,Feminine,Genitive,
42.2.2,σκόπευσον, ,Verb,Second,Singular,Aorist,Imperative,Active,,,
42.2.2,ὁδόν,", ",Noun,,Singular,,,,Feminine,Accusative,
42.2.2,κράτησον, ,Verb,Second,Singular,Aorist,Imperative,Active,,,
42.2.2,ὀσφύος,", ",Noun,,Singular,,,,Feminine,Genitive,
42.2.2,ἄνδρισαι, ,Verb,Second,Singular,Aorist,Imperative,,Feminine,Nominative,
42.2.2,τῇ, ,Article,,Singular,,,,Feminine,Dative,
42.2.2,ἰσχύι, ,Noun,,Singular,,,,Feminine,Dative,
42.2.2,σφόδρα,· ,Adverb,,,,,,,,
42.2.2,διότι, ,Conjunction,,,,,,,,
42.2.2,ἀπέστρεψεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
42.2.2,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
42.2.3,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
42.2.3,ὕβριν, ,Noun,,Singular,,,,Feminine,Accusative,
42.2.3,Ἰακὼβ, ,Noun,,Singular,,,,Masculine,Nominative,
42.2.3,καθὼς, ,Noun,,Singular,,,,Masculine,Nominative,
42.2.3,ὕβριν, ,Noun,,Singular,,,,Feminine,Accusative,
42.2.3,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
42.2.3,Ἰσραήλ,", ",Noun,,Singular,,,,Masculine,Genitive,
42.2.3,διότι, ,Conjunction,,,,,,,,
42.2.3,ἐκτινάσσοντες, ,Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
42.2.3,ἐξετίναξαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
42.2.3,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
42.2.3,καὶ, ,Conjunction,,,,,,,,
42.2.3,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
42.2.3,κλήματα, ,Noun,,Plural,,,,Neuter,Accusative,
42.2.3,αὐτῶν,· ,Pronoun,,Plural,,,,Masculine,Genitive,
42.2.3,διέφθειραν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
42.2.3,ὅπλα, ,Noun,,Plural,,,,Neuter,Accusative,
42.2.3,δυναστείας, ,Noun,,Plural,,,,Feminine,Accusative,
42.2.3,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
42.2.4,ἐξ, ,Adposition,,,,,,,,
42.2.4,ἀνθρώπων,", ",Noun,,Plural,,,,Masculine,Genitive,
42.2.4,ἄνδρας, ,Noun,,Plural,,,,Masculine,Accusative,
42.2.4,δυνατοὺς, ,Adjective,,Plural,,,,Masculine,Accusative,
42.2.4,ἐμπαίζοντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
42.2.4,ἐν, ,Adposition,,,,,,,,
42.2.4,πυρί,· ,Noun,,Singular,,,,Neuter,Dative,
42.2.4,αἱ, ,Article,,Plural,,,,Feminine,Nominative,
42.2.4,ἡνίαι, ,Noun,,Plural,,,,Feminine,Nominative,
42.2.4,τῶν, ,Article,,Plural,,,,Neuter,Genitive,
42.2.4,ἁρμάτων, ,Noun,,Plural,,,,Neuter,Genitive,
42.2.4,αὐτῶν, ,Pronoun,,Plural,,,,Neuter,Genitive,
42.2.4,ἐν, ,Adposition,,,,,,,,
42.2.4,ἡμέρᾳ, ,Noun,,Singular,,,,Feminine,Dative,
42.2.4,ἑτοιμασίας, ,Noun,,Singular,,,,Feminine,Genitive,
42.2.4,αὐτοῦ,", ",Pronoun,,Singular,,,,Masculine,Genitive,
42.2.4,καὶ, ,Conjunction,,,,,,,,
42.2.4,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
42.2.4,ἱππεῖς, ,Noun,,Plural,,,,Masculine,Nominative,
42.2.4,θορυβηθήσονται, ,Verb,Third,Plural,Future,Indicative,Passive,,,
42.2.4,ἐν, ,Adposition,,,,,,,,
42.2.4,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
42.2.4,ὁδοῖς,", ",Noun,,Plural,,,,Feminine,Dative,
42.2.4,καὶ, ,Conjunction,,,,,,,,
42.2.4,συγχυθήσονται, ,Verb,Third,Plural,Future,Indicative,Middle,,,
42.2.5,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
42.2.5,ἅρματα, ,Noun,,Plural,,,,Neuter,Accusative,
42.2.5,καὶ, ,Conjunction,,,,,,,,
42.2.5,συνπλακήσονται, ,Verb,Third,Plural,Future,Indicative,Middle,,,
42.2.5,ἐν, ,Adposition,,,,,,,,
42.2.5,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
42.2.5,πλατείαις,· ,Noun,,Plural,,,,Feminine,Dative,
42.2.5,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
42.2.5,ὅρασις, ,Noun,,Singular,,,,Feminine,Nominative,
42.2.5,αὐτῶν, ,Pronoun,,Plural,,,,Neuter,Genitive,
42.2.5,ὡς, ,Adverb,,,,,,,,
42.2.5,λαμπάδες, ,Noun,,Plural,,,,Feminine,Nominative,
42.2.5,πυρὸς, ,Noun,,Singular,,,,Neuter,Genitive,
42.2.5,καὶ, ,Conjunction,,,,,,,,
42.2.5,ὡς, ,Adverb,,,,,,,,
42.2.5,ἀστραπαὶ, ,Noun,,Plural,,,,Feminine,Nominative,
42.2.5,διατρέχουσαι,. ,Verb,,Plural,Present,Participle,Active,Feminine,Nominative,
42.2.5,καὶ, ,Adverb,,,,,,,,
42.2.5,μνησθήσονται, ,Verb,Third,Plural,Future,Indicative,Passive,,,
42.2.5,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
42.2.5,μεγιστᾶνες, ,Noun,,Plural,,,,Masculine,Nominative,
42.2.6,αὐτῶν,", ",Pronoun,,Plural,,,,Masculine,Genitive,
42.2.6,καὶ, ,Conjunction,,,,,,,,
42.2.6,φεύξονται, ,Verb,Third,Plural,Future,Indicative,Middle,,,
42.2.6,ἡμέρας, ,Noun,,Plural,,,,Feminine,Accusative,
42.2.6,καὶ, ,Conjunction,,,,,,,,
42.2.6,ἀσθενήσουσιν, ,Verb,Third,Plural,Future,Indicative,Active,,,
42.2.6,ἐν, ,Adposition,,,,,,,,
42.2.6,τῇ, ,Article,,Singular,,,,Feminine,Dative,
42.2.6,πορίᾳ, ,Noun,,Singular,,,,Feminine,Dative,
42.2.6,αὐτῶν,", ",Pronoun,,Plural,,,,Masculine,Genitive,
42.2.6,καὶ, ,Conjunction,,,,,,,,
42.2.6,σπεύσουσιν, ,Verb,Third,Plural,Future,Indicative,Active,,,
42.2.6,ἐπὶ, ,Adposition,,,,,,,,
42.2.6,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
42.2.6,τείχη, ,Noun,,Plural,,,,Neuter,Accusative,
42.2.6,αὐτῆς, ,Pronoun,,Singular,,,,Feminine,Genitive,
42.2.6,καὶ, ,Conjunction,,,,,,,,
42.2.6,ἑτοιμάσουσιν, ,Verb,Third,Plural,Future,Indicative,Active,,,
