reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
41.1.3,Κυρίου,", ",Noun,,Singular,,,,Neuter,Genitive,
41.1.3,καὶ, ,Conjunction,,,,,,,,
41.1.3,κατέβη, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.3,εἰς, ,Adposition,,,,,,,,
41.1.3,Ἰόππην,· ,Noun,,Singular,,,,Feminine,Accusative,
41.1.3,καὶ, ,Adverb,,,,,,,,
41.1.3,εὗρεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.3,πλοῖον, ,Noun,,Singular,,,,Neuter,Accusative,
41.1.3,βαδίζον, ,Verb,,Singular,Present,Participle,Active,Neuter,Accusative,
41.1.3,εἰς, ,Adposition,,,,,,,,
41.1.3,Θαρσείς,", ",Verb,,Singular,Present,Participle,Passive,Masculine,Nominative,
41.1.3,καὶ, ,Conjunction,,,,,,,,
41.1.3,ἔδωκεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.3,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
41.1.3,ναῦλον, ,Noun,,Singular,,,,Neuter,Accusative,
41.1.3,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
41.1.3,καὶ, ,Conjunction,,,,,,,,
41.1.3,ἐνέβη, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.3,εἰς, ,Adposition,,,,,,,,
41.1.3,αὐτὸ, ,Pronoun,,Singular,,,,Neuter,Accusative,
41.1.3,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
41.1.3,πλεῦσαι, ,Verb,,,Aorist,Infinitive,Active,,,
41.1.3,μετ’, ,Adposition,,,,,,,,
41.1.3,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
41.1.3,εἰς, ,Adposition,,,,,,,,
41.1.3,Θαρσεὶς, ,Verb,,Singular,Aorist,Participle,Passive,Masculine,Nominative,
41.1.3,ἐκ, ,Adposition,,,,,,,,
41.1.3,προσώπου, ,Noun,,Singular,,,,Neuter,Genitive,
41.1.3,Κυρίου,. ,Noun,,Singular,,,,Neuter,Genitive,
41.1.3,Καὶ, ,Adverb,,,,,,,,
41.1.4,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
41.1.4,ἐξήγειρεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.4,πνεῦμα, ,Noun,,Singular,,,,Neuter,Accusative,
41.1.4,ἐπὶ, ,Adposition,,,,,,,,
41.1.4,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
41.1.4,θάλασσαν,", ",Noun,,Singular,,,,Feminine,Accusative,
41.1.4,καὶ, ,Conjunction,,,,,,,,
41.1.4,ἐγένετο, ,Verb,Third,Singular,Aorist,Indicative,Middle,,,
41.1.4,κλύδων, ,Noun,,Singular,,,,Masculine,Nominative,
41.1.4,μέγας, ,Adjective,,Singular,,,,Masculine,Nominative,
41.1.4,ἐν, ,Adposition,,,,,,,,
41.1.4,τῇ, ,Article,,Singular,,,,Feminine,Dative,
41.1.4,θαλάσσῃ,", ",Noun,,Singular,,,,Feminine,Dative,
41.1.4,καὶ, ,Conjunction,,,,,,,,
41.1.4,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
41.1.4,πλοῖον, ,Noun,,Singular,,,,Neuter,Accusative,
41.1.4,ἐκινδύνευεν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
41.1.4,συντριβῆναι,. ,Verb,,,Aorist,Infinitive,Passive,,,
41.1.4,καὶ, ,Adverb,,,,,,,,
41.1.4,ἐφοβήθησαν, ,Verb,Third,Plural,Aorist,Indicative,Passive,,,
41.1.5,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
41.1.5,ναυτικοὶ, ,Adjective,,Plural,,,,Masculine,Nominative,
41.1.5,καὶ, ,Conjunction,,,,,,,,
41.1.5,ἀνεβόησαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
41.1.5,ἕκαστος, ,Adjective,,Singular,,,,Masculine,Nominative,
41.1.5,πρὸς, ,Adposition,,,,,,,,
41.1.5,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
41.1.5,θεὸν, ,Noun,,Singular,,,,Masculine,Accusative,
41.1.5,αὐτοῦ,", ",Pronoun,,Singular,,,,Masculine,Genitive,
41.1.5,καὶ, ,Conjunction,,,,,,,,
41.1.5,ἐκβολὴν, ,Noun,,Singular,,,,Feminine,Accusative,
41.1.5,ἐποιήσαντο, ,Verb,Third,Plural,Aorist,Indicative,Middle,,,
41.1.5,τῶν, ,Article,,Plural,,,,Neuter,Genitive,
41.1.5,σκευῶν, ,Noun,,Plural,,,,Neuter,Genitive,
41.1.5,τῶν, ,Article,,Plural,,,,Neuter,Genitive,
41.1.5,ἐν, ,Adposition,,,,,,,,
41.1.5,τῷ, ,Article,,Singular,,,,Neuter,Dative,
41.1.5,πλοίῳ, ,Noun,,Singular,,,,Neuter,Dative,
41.1.5,εἰς, ,Adposition,,,,,,,,
41.1.5,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
41.1.5,θάλασσαν,", ",Noun,,Singular,,,,Feminine,Accusative,
41.1.5,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
41.1.5,κουφισθῆναι, ,Verb,,,Aorist,Infinitive,Passive,,,
41.1.5,ἀπ’, ,Adposition,,,,,,,,
41.1.5,αὐτῶν,· ,Pronoun,,Plural,,,,Masculine,Genitive,
41.1.5,Ἰωνᾶς, ,Noun,,Singular,,,,Feminine,Genitive,
41.1.5,δὲ, ,Adverb,,,,,,,,
41.1.5,κατέβη, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.5,εἰς, ,Adposition,,,,,,,,
41.1.5,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
41.1.5,κοίλην, ,Noun,,Singular,,,,Feminine,Accusative,
41.1.5,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
41.1.5,πλοίου,", ",Noun,,Singular,,,,Neuter,Genitive,
41.1.5,καὶ, ,Conjunction,,,,,,,,
41.1.5,ἐκάθευδεν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
41.1.5,καὶ, ,Conjunction,,,,,,,,
41.1.5,ἔρεγχεν,. ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
41.1.5,καὶ, ,Adverb,,,,,,,,
41.1.5,προσῆλθεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.6,πρὸς, ,Adposition,,,,,,,,
41.1.6,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
41.1.6,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
41.1.6,πρωρεὺς, ,Noun,,Singular,,,,Masculine,Nominative,
41.1.6,καὶ, ,Conjunction,,,,,,,,
41.1.6,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.6,αὐτῷ, ,Pronoun,,Singular,,,,Masculine,Dative,
41.1.6,Τί, ,Pronoun,,Singular,,,,Neuter,Accusative,
41.1.6,σὺ, ,Pronoun,Second,Singular,,,,Masculine,Nominative,
41.1.6,ῥέγχεις,; ,Verb,Second,Singular,Present,Indicative,Active,,,
41.1.6,ἀνάστα, ,Adjective,,Singular,,,,Masculine,Vocative,
41.1.6,καὶ, ,Conjunction,,,,,,,,
41.1.6,ἐπικαλοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
41.1.6,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
41.1.6,θεόν, ,Noun,,Singular,,,,Masculine,Accusative,
41.1.6,σου,", ",Pronoun,Second,Singular,,,,Masculine,Genitive,
41.1.6,ὅπως, ,Conjunction,,,,,,,,
41.1.6,διασώσῃ, ,Verb,Third,Singular,Aorist,Subjunctive,Active,,,
41.1.6,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
41.1.6,θεὸς, ,Noun,,Singular,,,,Masculine,Nominative,
41.1.6,ἡμᾶς, ,Pronoun,First,Plural,,,,Masculine,Accusative,
41.1.6,καὶ, ,Conjunction,,,,,,,,
41.1.6,μὴ, ,Adverb,,,,,,,,
41.1.6,ἀπολώμεθα,. ,Verb,First,Plural,Aorist,Subjunctive,Middle,,,
41.1.6,καὶ, ,Adverb,,,,,,,,
41.1.6,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.7,ἕκαστος, ,Adjective,,Singular,,,,Masculine,Nominative,
41.1.7,πρὸς, ,Adposition,,,,,,,,
41.1.7,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
41.1.7,πλησίον, ,Adverb,,,,,,,,
41.1.7,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
41.1.7,Δεῦτε, ,Adverb,,,,,,,,
41.1.7,βάλωμεν, ,Verb,First,Plural,Aorist,Subjunctive,Active,,,
41.1.7,κλήρους, ,Noun,,Plural,,,,Masculine,Accusative,
41.1.7,καὶ, ,Conjunction,,,,,,,,
41.1.7,ἐπιγνῶμεν, ,Verb,First,Plural,Aorist,Subjunctive,Active,,,
41.1.7,τίνος, ,Pronoun,,Singular,,,,Masculine,Genitive,
41.1.7,ἕνεκεν, ,Adposition,,,,,,,,
41.1.7,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
41.1.7,κακία, ,Noun,,Singular,,,,Feminine,Nominative,
41.1.7,αὕτη, ,Adjective,,Singular,,,,Feminine,Nominative,
41.1.7,ἐστὶν, ,Verb,Third,Singular,Present,Indicative,Active,,,
41.1.7,ἐν, ,Adposition,,,,,,,,
41.1.7,ἡμῖν,. ,Pronoun,First,Plural,,,,Masculine,Dative,
41.1.7,καὶ, ,Adverb,,,,,,,,
41.1.7,ἔβαλον, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.7,κλήρους,", ",Noun,,Plural,,,,Masculine,Accusative,
41.1.7,καὶ, ,Conjunction,,,,,,,,
41.1.7,ἔπεσεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.7,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
41.1.7,κλῆρος, ,Noun,,Singular,,,,Masculine,Nominative,
41.1.7,ἐπὶ, ,Adposition,,,,,,,,
41.1.7,Ἰωνᾶν,. ,Noun,,,,,,,,
41.1.7,καὶ, ,Adverb,,,,,,,,
41.1.7,εἶπον, ,Verb,First,Plural,Aorist,Indicative,Active,,,
41.1.8,πρὸς, ,Adposition,,,,,,,,
41.1.8,αὐτόν, ,Pronoun,,Singular,,,,Masculine,Accusative,
41.1.8,Ἀπάγγειλον, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
41.1.8,ἡμῖν, ,Pronoun,First,Plural,,,,Masculine,Dative,
41.1.8,τίς, ,Pronoun,,Singular,,,,Feminine,Nominative,
41.1.8,σου, ,Pronoun,Second,Singular,,,,Masculine,Genitive,
41.1.8,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
41.1.8,ἐργασία, ,Noun,,Singular,,,,Feminine,Nominative,
41.1.8,ἐστίν,", ",Verb,Third,Singular,Present,Indicative,Active,,,
41.1.8,καὶ, ,Conjunction,,,,,,,,
41.1.8,πόθεν, ,Adverb,,,,,,,,
41.1.8,ἔρχῃ,", ",Verb,Third,Singular,Present,Subjunctive,Medio-passive,,,
41.1.8,καὶ, ,Conjunction,,,,,,,,
41.1.8,ἐκ, ,Adposition,,,,,,,,
41.1.8,ποίας, ,Adjective,,Singular,,,,Feminine,Genitive,
41.1.8,χώρας, ,Noun,,Singular,,,,Feminine,Genitive,
41.1.8,καὶ, ,Conjunction,,,,,,,,
41.1.8,ἐκ, ,Adposition,,,,,,,,
41.1.8,ποίου, ,Adjective,,Singular,,,,Masculine,Genitive,
41.1.8,λαοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
41.1.8,εἶ, ,Verb,Second,Singular,Present,Indicative,Active,,,
41.1.8,σύ,; ,Pronoun,Second,Singular,,,,Masculine,Nominative,
41.1.8,καὶ, ,Adverb,,,,,,,,
41.1.8,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.9,πρὸς, ,Adposition,,,,,,,,
41.1.9,αὐτούς, ,Pronoun,,Plural,,,,Masculine,Accusative,
41.1.9,Δοῦλος, ,Adjective,,Singular,,,,Masculine,Nominative,
41.1.9,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
41.1.9,ἐγώ, ,Pronoun,First,Singular,,,,Masculine,Nominative,
41.1.9,εἰμι,", ",Verb,First,Singular,Present,Indicative,Active,,,
41.1.9,καὶ, ,Conjunction,,,,,,,,
41.1.9,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
41.1.9,κύριον, ,Noun,,Singular,,,,Masculine,Accusative,
41.1.9,θεὸν, ,Noun,,Singular,,,,Masculine,Accusative,
41.1.9,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
41.1.9,οὐρανοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
41.1.9,ἐγὼ, ,Pronoun,First,Singular,,,,Masculine,Nominative,
41.1.9,σέβομαι,", ",Verb,First,Singular,Present,Indicative,Medio-passive,,,
41.1.9,ὃς, ,Pronoun,,Singular,,,,Masculine,Nominative,
41.1.9,ἐποίησεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.9,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
41.1.9,θάλασσαν, ,Noun,,Singular,,,,Feminine,Accusative,
41.1.9,καὶ, ,Conjunction,,,,,,,,
41.1.9,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
41.1.9,ξηράν,. ,Adjective,,Singular,,,,Feminine,Accusative,
41.1.9,καὶ, ,Adverb,,,,,,,,
41.1.9,ἐφοβήθησαν, ,Verb,Third,Plural,Aorist,Indicative,Passive,,,
41.1.10,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
41.1.10,ἄνδρες, ,Noun,,Plural,,,,Masculine,Nominative,
41.1.10,φόβον, ,Noun,,Singular,,,,Masculine,Accusative,
41.1.10,μέγαν, ,Adjective,,Singular,,,,Masculine,Accusative,
41.1.10,καὶ, ,Conjunction,,,,,,,,
41.1.10,εἶπαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
41.1.10,πρὸς, ,Adposition,,,,,,,,
41.1.10,αὐτόν, ,Pronoun,,Singular,,,,Masculine,Accusative,
41.1.10,Τί, ,Pronoun,,Singular,,,,Neuter,Accusative,
41.1.10,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
41.1.10,ἐποίησας,; ,Verb,Second,Singular,Aorist,Indicative,Active,,,
41.1.10,διότι, ,Conjunction,,,,,,,,
41.1.10,ἔγνωσαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
41.1.10,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
41.1.10,ἄνδρες, ,Noun,,Plural,,,,Masculine,Nominative,
41.1.10,ὅτι, ,Conjunction,,,,,,,,
41.1.10,ἐκ, ,Adposition,,,,,,,,
41.1.10,προσώπου, ,Noun,,Singular,,,,Neuter,Genitive,
41.1.10,Κυρίου, ,Noun,,Singular,,,,Neuter,Genitive,
41.1.10,ἦν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
41.1.10,φεύγων,", ",Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
41.1.10,ὅτι, ,Conjunction,,,,,,,,
41.1.10,ἀπήγγειλεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.10,αὐτοῖς,. ,Pronoun,,Plural,,,,Masculine,Dative,
41.1.10,καὶ, ,Adverb,,,,,,,,
41.1.10,εἶπαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
41.1.10,πρὸς, ,Adposition,,,,,,,,
41.1.11,αὐτόν, ,Pronoun,,Singular,,,,Masculine,Accusative,
41.1.11,Τί, ,Pronoun,,Singular,,,,Neuter,Accusative,
41.1.11,σοι, ,Pronoun,Second,Singular,,,,Masculine,Dative,
41.1.11,ποιήσομεν,", ",Verb,First,Plural,Future,Indicative,Active,,,
41.1.11,καὶ, ,Conjunction,,,,,,,,
41.1.11,κοπάσει, ,Noun,,Singular,,,,Feminine,Dative,
41.1.11,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
41.1.11,θάλασσα, ,Noun,,Singular,,,,Feminine,Nominative,
41.1.11,ἀφ’, ,Adposition,,,,,,,,
41.1.11,ἡμῶν,; ,Pronoun,First,Plural,,,,Masculine,Genitive,
41.1.11,ὅτι, ,Conjunction,,,,,,,,
41.1.11,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
41.1.11,θάλασσα, ,Noun,,Singular,,,,Feminine,Nominative,
41.1.11,ἐπορεύετο, ,Verb,Third,Singular,Imperfect,Indicative,Medio-passive,,,
41.1.11,καὶ, ,Conjunction,,,,,,,,
41.1.11,ἐξήγειρεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.11,μᾶλλον, ,Adverb,,,,,,,,
41.1.11,κλύδωνα,. ,Noun,,Singular,,,,Masculine,Accusative,
41.1.11,καὶ, ,Adverb,,,,,,,,
41.1.11,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.11,Ἰωνᾶς, ,Noun,,Singular,,,,Feminine,Genitive,
41.1.12,πρὸς, ,Adposition,,,,,,,,
41.1.12,αὐτούς, ,Pronoun,,Plural,,,,Masculine,Accusative,
41.1.12,Ἄρατέ, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
41.1.12,με, ,Pronoun,First,Singular,,,,Masculine,Accusative,
41.1.12,καὶ, ,Conjunction,,,,,,,,
41.1.12,ἐμβάλετέ, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
41.1.12,με, ,Pronoun,First,Singular,,,,Masculine,Accusative,
41.1.12,εἰς, ,Adposition,,,,,,,,
41.1.12,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
41.1.12,θάλασσαν,", ",Noun,,Singular,,,,Feminine,Accusative,
41.1.12,καὶ, ,Conjunction,,,,,,,,
41.1.12,κοπάσει, ,Noun,,Singular,,,,Feminine,Dative,
41.1.12,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
41.1.12,θάλασσα, ,Noun,,Singular,,,,Feminine,Nominative,
41.1.12,ἀφ’, ,Adposition,,,,,,,,
41.1.12,ὑμῶν,· ,Pronoun,Second,Plural,,,,Masculine,Genitive,
41.1.12,διότι, ,Conjunction,,,,,,,,
41.1.12,ἔγνωκα, ,Verb,First,Singular,Perfect,Indicative,Active,,,
41.1.12,ἐγὼ, ,Pronoun,First,Singular,,,,Masculine,Nominative,
41.1.12,ὅτι, ,Conjunction,,,,,,,,
41.1.12,δι’, ,Adposition,,,,,,,,
41.1.12,ἐμὲ, ,Pronoun,First,Singular,,,,Masculine,Accusative,
41.1.12,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
41.1.12,κλύδων, ,Noun,,Singular,,,,Masculine,Nominative,
41.1.12,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
41.1.12,μέγας, ,Adjective,,Singular,,,,Masculine,Nominative,
41.1.12,οὗτος, ,Pronoun,,Singular,,,,Masculine,Nominative,
41.1.12,ἐφ’, ,Adposition,,,,,,,,
41.1.12,ὑμᾶς, ,Pronoun,Second,Plural,,,,Masculine,Accusative,
41.1.12,ἐστίν,. ,Verb,Third,Singular,Present,Indicative,Active,,,
41.1.12,καὶ, ,Adverb,,,,,,,,
41.1.12,παρεβιάζοντο, ,Verb,Third,Plural,Imperfect,Indicative,Medio-passive,,,
41.1.13,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
41.1.13,ἄνδρες, ,Noun,,Plural,,,,Masculine,Nominative,
41.1.13,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
41.1.13,ἐπιστρέψαι, ,Verb,,,Aorist,Infinitive,Active,,,
41.1.13,πρὸς, ,Adposition,,,,,,,,
41.1.13,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
41.1.13,γῆν,", ",Noun,,Singular,,,,Feminine,Accusative,
41.1.13,καὶ, ,Conjunction,,,,,,,,
41.1.13,οὐκ, ,Adverb,,,,,,,,
41.1.13,ἠδύναντο,", ",Verb,Third,Plural,Aorist,Indicative,Middle,,,
41.1.13,ὅτι, ,Conjunction,,,,,,,,
41.1.13,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
41.1.13,θάλασσα, ,Noun,,Singular,,,,Feminine,Nominative,
41.1.13,ἐπορεύετο, ,Verb,Third,Singular,Imperfect,Indicative,Medio-passive,,,
41.1.13,καὶ, ,Conjunction,,,,,,,,
41.1.13,ἐξηγείρετο, ,Verb,Third,Singular,Imperfect,Indicative,Medio-passive,,,
41.1.13,μᾶλλον, ,Adverb,,,,,,,,
41.1.13,ἐπ’, ,Adposition,,,,,,,,
41.1.13,αὐτούς,. ,Pronoun,,Plural,,,,Masculine,Accusative,
41.1.13,καὶ, ,Adverb,,,,,,,,
41.1.13,ἀνεβόησαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
41.1.13,πρὸς, ,Adposition,,,,,,,,
41.1.14,Κύριον, ,Noun,,Singular,,,,Neuter,Accusative,
41.1.14,καὶ, ,Conjunction,,,,,,,,
41.1.14,εἶπαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
41.1.14,Μηδαμῶς,", ",Adverb,,,,,,,,
41.1.14,Κύριε, ,Noun,Second,Singular,,,,Masculine,Vocative,
41.1.14,μὴ, ,Adverb,,,,,,,,
41.1.14,ἀπολώμεθα, ,Verb,First,Plural,Aorist,Subjunctive,Middle,,,
41.1.14,ἕνεκεν, ,Adposition,,,,,,,,
41.1.14,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
41.1.14,ψυχῆς, ,Noun,,Singular,,,,Feminine,Genitive,
41.1.14,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
41.1.14,ἀνθρώπου, ,Noun,,Singular,,,,Masculine,Genitive,
41.1.14,τούτου,", ",Pronoun,,Singular,,,,Masculine,Genitive,
41.1.14,καὶ, ,Conjunction,,,,,,,,
41.1.14,μὴ, ,Adverb,,,,,,,,
41.1.14,δῷς, ,Verb,Second,Singular,Aorist,Subjunctive,Active,,,
41.1.14,ἐφ’, ,Adposition,,,,,,,,
41.1.14,ἡμᾶς, ,Pronoun,First,Plural,,,,Masculine,Accusative,
41.1.14,αἷμα, ,Noun,,Singular,,,,Neuter,Accusative,
41.1.14,δίκαιον,", ",Adjective,,Singular,,,,Neuter,Accusative,
41.1.14,διότι, ,Conjunction,,,,,,,,
41.1.14,σύ,", ",Pronoun,Second,Singular,,,,Masculine,Nominative,
41.1.14,Κύριε,", ",Noun,Second,Singular,,,,Masculine,Vocative,
41.1.14,ὃν, ,Pronoun,,Singular,,,,Masculine,Accusative,
41.1.14,τρόπον, ,Noun,,Singular,,,,Masculine,Accusative,
41.1.14,ἐβούλου, ,Verb,Third,Singular,Imperfect,Indicative,Medio-passive,,,
41.1.14,πεποίηκας,. ,Verb,Second,Singular,Perfect,Indicative,Active,,,
41.1.14,καὶ, ,Adverb,,,,,,,,
41.1.14,ἔλαβον, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
41.1.14,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
41.1.14,Ἰωνᾶν, ,Verb,,,,,,,Accusative,
41.1.15,καὶ, ,Conjunction,,,,,,,,
41.1.15,ἐξέβαλον, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
41.1.15,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
41.1.15,εἰς, ,Adposition,,,,,,,,
41.1.15,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
41.1.15,θάλασσαν,", ",Noun,,Singular,,,,Feminine,Accusative,
41.1.15,καὶ, ,Conjunction,,,,,,,,
41.1.15,ἔστη, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
41.1.15,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
41.1.15,θάλασσα, ,Noun,,Singular,,,,Feminine,Nominative,
41.1.15,ἐκ, ,Adposition,,,,,,,,
41.1.15,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
41.1.15,σάλου, ,Noun,,Singular,,,,Feminine,Genitive,
41.1.15,αὐτῆς,. ,Pronoun,,Singular,,,,Feminine,Genitive,
41.1.15,καὶ, ,Adverb,,,,,,,,
41.1.15,ἐφοβήθησαν, ,Verb,Third,Plural,Aorist,Indicative,Passive,,,
41.1.15,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
41.1.16,ἄνδρες, ,Noun,,Plural,,,,Masculine,Nominative,
41.1.16,φόβῳ, ,Noun,,Singular,,,,Masculine,Dative,
41.1.16,μεγάλῳ, ,Adjective,,Singular,,,,Masculine,Dative,
41.1.16,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
