reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
44.1.4,ἱερέων,", ",Noun,,Plural,,,,Masculine,Genitive,
44.1.4,καὶ, ,Conjunction,,,,,,,,
44.1.4,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.5,προσκυνοῦντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
44.1.5,ἐπὶ, ,Adposition,,,,,,,,
44.1.5,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
44.1.5,δώματα, ,Noun,,Plural,,,,Neuter,Accusative,
44.1.5,τῇ, ,Article,,Singular,,,,Feminine,Dative,
44.1.5,στρατιᾷ, ,Noun,,Singular,,,,Feminine,Dative,
44.1.5,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
44.1.5,οὐρανοῦ,", ",Noun,,Singular,,,,Masculine,Genitive,
44.1.5,καὶ, ,Conjunction,,,,,,,,
44.1.5,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.5,προσκυνοῦντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
44.1.5,καὶ, ,Conjunction,,,,,,,,
44.1.5,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.5,ὀμνύοντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
44.1.5,κατὰ, ,Adposition,,,,,,,,
44.1.5,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
44.1.5,κυρίου,", ",Noun,,Singular,,,,Masculine,Genitive,
44.1.5,καὶ, ,Conjunction,,,,,,,,
44.1.5,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.5,ὀμνύοντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
44.1.5,κατὰ, ,Adposition,,,,,,,,
44.1.5,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
44.1.5,βασιλέως, ,Noun,,Singular,,,,Masculine,Genitive,
44.1.5,αὐτῶν,", ",Pronoun,,Plural,,,,Masculine,Genitive,
44.1.5,καὶ, ,Conjunction,,,,,,,,
44.1.5,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.6,ἐκκλίνοντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
44.1.6,ἀπὸ, ,Adposition,,,,,,,,
44.1.6,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
44.1.6,κυρίου,", ",Noun,,Singular,,,,Masculine,Genitive,
44.1.6,καὶ, ,Conjunction,,,,,,,,
44.1.6,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.6,μὴ, ,Adverb,,,,,,,,
44.1.6,ζητοῦντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
44.1.6,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
44.1.6,κύριον,", ",Noun,,Singular,,,,Masculine,Accusative,
44.1.6,καὶ, ,Conjunction,,,,,,,,
44.1.6,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.6,μὴ, ,Adverb,,,,,,,,
44.1.6,ἀντεχομένους, ,Verb,,Plural,Present,Participle,Medio-passive,Masculine,Accusative,
44.1.6,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
44.1.6,κυρίου,. ,Noun,,Singular,,,,Masculine,Genitive,
44.1.6,Εὐλαβεῖσθε, ,Verb,Second,Plural,Present,Imperative,Medio-passive,,,
44.1.7,ἀπὸ, ,Adposition,,,,,,,,
44.1.7,προσώπου, ,Noun,,Singular,,,,Neuter,Genitive,
44.1.7,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
44.1.7,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
44.1.7,θεοῦ,", ",Noun,,Singular,,,,Masculine,Genitive,
44.1.7,διότι, ,Conjunction,,,,,,,,
44.1.7,ἐγγὺς, ,Adverb,,,,,,,,
44.1.7,ἡμέρα, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.7,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
44.1.7,κυρίου,", ",Noun,,Singular,,,,Masculine,Genitive,
44.1.7,ὅτι, ,Conjunction,,,,,,,,
44.1.7,ἡτοίμακεν, ,Verb,Third,Singular,Plusquamperfect,Indicative,Active,,,
44.1.7,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
44.1.7,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
44.1.7,θυσίαν, ,Noun,,Singular,,,,Feminine,Accusative,
44.1.7,αὐτοῦ,", ",Pronoun,,Singular,,,,Masculine,Genitive,
44.1.7,ἡγίακεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
44.1.7,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.7,κλητοὺς, ,Noun,,Plural,,,,Masculine,Accusative,
44.1.7,αὐτοῦ,. ,Pronoun,,Singular,,,,Masculine,Genitive,
44.1.7,καὶ, ,Adverb,,,,,,,,
44.1.7,ἔσται, ,Verb,Third,Singular,Future,Indicative,Middle,,,
44.1.8,ἐν, ,Adposition,,,,,,,,
44.1.8,ἡμέρᾳ, ,Noun,,Singular,,,,Feminine,Dative,
44.1.8,θυσίας, ,Noun,,Singular,,,,Feminine,Genitive,
44.1.8,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
44.1.8,καὶ, ,Conjunction,,,,,,,,
44.1.8,ἐκδικήσω, ,Verb,First,Singular,Future,Indicative,Active,,,
44.1.8,ἐπὶ, ,Adposition,,,,,,,,
44.1.8,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.8,ἄρχοντας, ,Noun,,Plural,Present,Participle,Active,Masculine,Accusative,
44.1.8,καὶ, ,Conjunction,,,,,,,,
44.1.8,ἐπὶ, ,Adposition,,,,,,,,
44.1.8,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
44.1.8,οἶκον, ,Noun,,Singular,,,,Masculine,Accusative,
44.1.8,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
44.1.8,βασιλέως, ,Noun,,Singular,,,,Masculine,Genitive,
44.1.8,καὶ, ,Conjunction,,,,,,,,
44.1.8,ἐπὶ, ,Adposition,,,,,,,,
44.1.8,πάντας, ,Adjective,,Plural,,,,Masculine,Accusative,
44.1.8,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.8,ἐνδεδυμένους, ,Verb,,Plural,Perfect,Participle,Medio-passive,Masculine,Accusative,
44.1.8,ἐνδύματα, ,Noun,,Plural,,,,Neuter,Accusative,
44.1.8,ἀλλότρια,· ,Adjective,,Plural,,,,Neuter,Accusative,
44.1.8,καὶ, ,Adverb,,,,,,,,
44.1.8,ἐκδικήσω, ,Verb,First,Singular,Future,Indicative,Active,,,
44.1.9,ἐμφανῶς, ,Adverb,,,,,,,,
44.1.9,ἐπὶ, ,Adposition,,,,,,,,
44.1.9,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
44.1.9,πρόπυλα, ,Adjective,,Plural,,,,Neuter,Accusative,
44.1.9,ἐν, ,Adposition,,,,,,,,
44.1.9,ἐκείνῃ, ,Pronoun,,Singular,,,,Feminine,Dative,
44.1.9,τῇ, ,Article,,Singular,,,,Feminine,Dative,
44.1.9,ἡμέρᾳ,", ",Noun,,Singular,,,,Feminine,Dative,
44.1.9,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.9,πληροῦντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
44.1.9,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
44.1.9,οἶκον, ,Noun,,Singular,,,,Masculine,Accusative,
44.1.9,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
44.1.9,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
44.1.9,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
44.1.9,ἀσεβείας, ,Noun,,Singular,,,,Feminine,Genitive,
44.1.9,καὶ, ,Conjunction,,,,,,,,
44.1.9,δόλου,. ,Noun,,Singular,,,,Masculine,Genitive,
44.1.9,καὶ, ,Adverb,,,,,,,,
44.1.9,ἔσται, ,Verb,Third,Singular,Future,Indicative,Middle,,,
44.1.9,ἐν, ,Adposition,,,,,,,,
44.1.10,τῇ, ,Article,,Singular,,,,Feminine,Dative,
44.1.10,ἡμέρᾳ, ,Noun,,Singular,,,,Feminine,Dative,
44.1.10,ἐκείνῃ,", ",Pronoun,,Singular,,,,Feminine,Dative,
44.1.10,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
44.1.10,Κύριος,", ",Noun,,Singular,,,,Masculine,Nominative,
44.1.10,φωνὴ, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.10,κραυγῆς, ,Noun,,Singular,,,,Feminine,Genitive,
44.1.10,ἀπὸ, ,Adposition,,,,,,,,
44.1.10,πύλης, ,Noun,,Singular,,,,Feminine,Genitive,
44.1.10,ἀποκεντούντων,", ",Verb,,Plural,Present,Participle,Active,Masculine,Genitive,
44.1.10,καὶ, ,Conjunction,,,,,,,,
44.1.10,ὀλολυγμὸς, ,Noun,,Singular,,,,Masculine,Nominative,
44.1.10,ἀπὸ, ,Adposition,,,,,,,,
44.1.10,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
44.1.10,δευτέρας,", ",Adjective,,Singular,,,,Feminine,Genitive,
44.1.10,καὶ, ,Conjunction,,,,,,,,
44.1.10,συντριμμὸς, ,Noun,,Singular,,,,Masculine,Nominative,
44.1.10,μέγας, ,Adjective,,Singular,,,,Masculine,Nominative,
44.1.10,ἀπὸ, ,Adposition,,,,,,,,
44.1.10,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
44.1.10,βουνῶν,. ,Noun,,Plural,,,,Masculine,Genitive,
44.1.10,θρηνήσατε,", ",Verb,Second,Plural,Aorist,Imperative,Active,,,
44.1.11,οἱ, ,Pronoun,,Plural,,,,Masculine,Nominative,
44.1.11,κατοικοῦντες, ,Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
44.1.11,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
44.1.11,κατακεκομμένην,", ",Verb,,Singular,Perfect,Participle,Medio-passive,Feminine,Accusative,
44.1.11,ὅτι, ,Conjunction,,,,,,,,
44.1.11,ὡμοιώθη, ,Verb,Third,Singular,Aorist,Indicative,Passive,,,
44.1.11,πᾶς, ,Adjective,,Singular,,,,Masculine,Nominative,
44.1.11,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
44.1.11,λαὸς, ,Noun,,Singular,,,,Masculine,Nominative,
44.1.11,Χανάαν,", ",Noun,,Singular,,,,Feminine,Accusative,
44.1.11,ἐξωλεθρεύθησαν, ,Verb,Third,Plural,Aorist,Indicative,Passive,,,
44.1.11,πάντες, ,Adjective,,Plural,,,,Masculine,Nominative,
44.1.11,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
44.1.11,ἐπηρμένοι, ,Verb,,Plural,Perfect,Participle,Medio-passive,Masculine,Nominative,
44.1.11,ἀργυρίῳ,. ,Noun,,Singular,,,,Masculine,Dative,
44.1.11,καὶ, ,Adverb,,,,,,,,
44.1.11,ἔσται, ,Verb,Third,Singular,Future,Indicative,Middle,,,
44.1.11,ἐν, ,Adposition,,,,,,,,
44.1.11,τῇ, ,Article,,Singular,,,,Feminine,Dative,
44.1.12,ἡμέρᾳ, ,Noun,,Singular,,,,Feminine,Dative,
44.1.12,ἐκείνῃ, ,Pronoun,,Singular,,,,Feminine,Dative,
44.1.12,ἐξερευνήσω, ,Verb,Second,Singular,Future,Indicative,Active,,,
44.1.12,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
44.1.12,Ἰερουσαλὴμ, ,Noun,,Singular,,,,Feminine,Accusative,
44.1.12,μετὰ, ,Adposition,,,,,,,,
44.1.12,λύχνου,", ",Noun,,Singular,,,,Masculine,Genitive,
44.1.12,καὶ, ,Conjunction,,,,,,,,
44.1.12,ἐκδικήσω, ,Verb,First,Singular,Future,Indicative,Active,,,
44.1.12,ἐπὶ, ,Adposition,,,,,,,,
44.1.12,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.12,ἄνδρας, ,Noun,,Plural,,,,Masculine,Accusative,
44.1.12,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.12,καταφρονοῦντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
44.1.12,ἐπὶ, ,Adposition,,,,,,,,
44.1.12,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
44.1.12,φυλάγματα, ,Noun,,Plural,,,,Neuter,Accusative,
44.1.12,αὐτῶν,· ,Pronoun,,Plural,,,,Masculine,Genitive,
44.1.12,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
44.1.12,δὲ, ,Adverb,,,,,,,,
44.1.12,λέγοντες, ,Verb,,Plural,Present,Participle,Active,Masculine,Nominative,
44.1.12,ἐν, ,Adposition,,,,,,,,
44.1.12,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
44.1.12,καρδίαις, ,Noun,,Plural,,,,Feminine,Dative,
44.1.12,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
44.1.12,Οὐ, ,Adverb,,,,,,,,
44.1.12,μὴ, ,Adverb,,,,,,,,
44.1.12,ἀγαθοποιήσῃ, ,Verb,Third,Singular,Aorist,Subjunctive,Active,,,
44.1.12,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
44.1.12,οὐδὲ, ,Conjunction,,,,,,,,
44.1.12,μὴ, ,Adverb,,,,,,,,
44.1.12,κακώσῃ,", ",Verb,Third,Singular,Future,Subjunctive,Active,,,
44.1.12,καὶ, ,Conjunction,,,,,,,,
44.1.12,ἔσται, ,Verb,Third,Singular,Future,Indicative,Middle,,,
44.1.12,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
44.1.12,δύναμις, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.13,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
44.1.13,εἰς, ,Adposition,,,,,,,,
44.1.13,διαρπαγήν,", ",Noun,,Singular,,,,Feminine,Accusative,
44.1.13,καὶ, ,Conjunction,,,,,,,,
44.1.13,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
44.1.13,οἶκοι, ,Noun,,Plural,,,,Masculine,Nominative,
44.1.13,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
44.1.13,εἰς, ,Adposition,,,,,,,,
44.1.13,ἀφανισμόν,· ,Noun,,Singular,,,,Masculine,Accusative,
44.1.13,καὶ, ,Adverb,,,,,,,,
44.1.13,οἰκοδομήσουσιν, ,Verb,Third,Plural,Future,Indicative,Active,,,
44.1.13,οἰκίας, ,Noun,,Singular,,,,Feminine,Accusative,
44.1.13,καὶ, ,Conjunction,,,,,,,,
44.1.13,οὐ, ,Adverb,,,,,,,,
44.1.13,μὴ, ,Adverb,,,,,,,,
44.1.13,κατοικήσουσιν, ,Verb,Third,Plural,Future,Indicative,Active,,,
44.1.13,ἐν, ,Adposition,,,,,,,,
44.1.13,αὐταῖς,", ",Pronoun,,Plural,,,,Feminine,Dative,
44.1.13,καὶ, ,Conjunction,,,,,,,,
44.1.13,καταφυτεύσουσιν, ,Verb,Third,Plural,Future,Indicative,Active,,,
44.1.13,ἀμπελῶνας, ,Noun,,Plural,,,,Masculine,Accusative,
44.1.13,καὶ, ,Conjunction,,,,,,,,
44.1.13,οὐ, ,Adverb,,,,,,,,
44.1.13,μὴ, ,Adverb,,,,,,,,
44.1.13,πίωσιν, ,Verb,Third,Singular,Aorist,Subjunctive,Active,,,
44.1.13,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
44.1.13,οἶνον, ,Noun,,Singular,,,,Masculine,Accusative,
44.1.13,αὐτῶν,. ,Pronoun,,Plural,,,,Masculine,Genitive,
44.1.13,Ὅτι, ,Conjunction,,,,,,,,
44.1.13,ἐγγὺς, ,Adverb,,,,,,,,
44.1.13,ἡμέρα, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.14,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
44.1.14,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
44.1.14,μεγάλη,", ",Adjective,,Singular,,,,Feminine,Nominative,
44.1.14,ἐγγὺς, ,Adverb,,,,,,,,
44.1.14,καὶ, ,Adverb,,,,,,,,
44.1.14,ταχεῖα, ,Adjective,,Singular,,,,Feminine,Nominative,
44.1.14,σφόδρα,· ,Adverb,,,,,,,,
44.1.14,φωνὴ, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.14,ἡμέρας, ,Noun,,Singular,,,,Feminine,Genitive,
44.1.14,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
44.1.14,πικρὰ, ,Adjective,,Plural,,,,Feminine,Nominative,
44.1.14,καὶ, ,Conjunction,,,,,,,,
44.1.14,σκληρὰ, ,Adjective,,Plural,,,,Neuter,Nominative,
44.1.14,τέτακται,", ",Verb,Third,Singular,Perfect,Indicative,Medio-passive,,,
44.1.14,δυνατή,. ,Adjective,,Singular,,,,Feminine,Nominative,
44.1.14,ἡμέρα, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.14,ὀργῆς,", ",Noun,,Singular,,,,Feminine,Genitive,
44.1.14,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
44.1.14,ἡμέρα, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.15,ἐκείνη,", ",Adjective,,Singular,,,,Feminine,Nominative,
44.1.15,ἡμέρα, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.15,θλίψεως, ,Noun,,Singular,,,,Feminine,Genitive,
44.1.15,καὶ, ,Conjunction,,,,,,,,
44.1.15,ἀνάγκης,", ",Noun,,Singular,,,,Feminine,Genitive,
44.1.15,ἡμέρα, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.15,ἀωρίας, ,Noun,,Singular,,,,Feminine,Genitive,
44.1.15,καὶ, ,Conjunction,,,,,,,,
44.1.15,ἀφανισμοῦ,", ",Noun,,Singular,,,,Masculine,Genitive,
44.1.15,ἡμέρα, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.15,σκότους, ,Noun,,Plural,,,,Masculine,Genitive,
44.1.15,καὶ, ,Conjunction,,,,,,,,
44.1.15,γνόφου,", ",Noun,,Singular,,,,Masculine,Genitive,
44.1.15,ἡμέρα, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.15,νεφέλης, ,Noun,,Singular,,,,Feminine,Genitive,
44.1.15,καὶ, ,Conjunction,,,,,,,,
44.1.15,ὁμίχλης,", ",Noun,,Singular,,,,Feminine,Genitive,
44.1.15,ἡμέρα, ,Noun,,Singular,,,,Feminine,Nominative,
44.1.15,σάλπιγγος, ,Noun,,Singular,,,,Feminine,Genitive,
44.1.15,καὶ, ,Conjunction,,,,,,,,
44.1.16,κραυγῆς, ,Noun,,Singular,,,,Feminine,Genitive,
44.1.16,ἐπὶ, ,Adposition,,,,,,,,
44.1.16,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
44.1.16,πόλεις, ,Noun,,Plural,,,,Feminine,Accusative,
44.1.16,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
44.1.16,ὀχυρὰς, ,Adjective,,Plural,,,,Feminine,Accusative,
44.1.16,καὶ, ,Conjunction,,,,,,,,
44.1.16,ἐπὶ, ,Adposition,,,,,,,,
44.1.16,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
44.1.16,γωνίας, ,Noun,,Plural,,,,Feminine,Accusative,
44.1.16,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
44.1.16,ὑψηλάς,. ,Adjective,,Plural,,,,Feminine,Accusative,
44.1.16,καὶ, ,Adverb,,,,,,,,
44.1.16,ἐκθλίψω, ,Verb,First,Singular,Future,Indicative,Active,,,
44.1.16,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
44.1.16,ἀνθρώπους,", ",Noun,,Plural,,,,Masculine,Accusative,
44.1.17,καὶ, ,Conjunction,,,,,,,,
44.1.17,πορεύσονται, ,Verb,Third,Plural,Future,Indicative,Middle,,,
44.1.17,ὡς, ,Adverb,,,,,,,,
44.1.17,τυφλοί,", ",Noun,,Plural,,,,Masculine,Nominative,
44.1.17,ὅτι, ,Conjunction,,,,,,,,
44.1.17,τῷ, ,Article,,Singular,,,,Masculine,Dative,
44.1.17,κυρίῳ, ,Noun,,Singular,,,,Masculine,Dative,
44.1.17,ἐξήμαρτον,· ,Verb,Third,Plural,Aorist,Indicative,Active,,,
44.1.17,καὶ, ,Adverb,,,,,,,,
44.1.17,ἐκχεεῖ, ,Verb,Third,Singular,Present,Indicative,Active,,,
44.1.17,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
44.1.17,αἷμα, ,Noun,,Singular,,,,Neuter,Nominative,
44.1.17,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
44.1.17,ὡς, ,Conjunction,,,,,,,,
44.1.17,χοῦν,", ",Noun,,Singular,,,,Neuter,Accusative,
44.1.17,καὶ, ,Conjunction,,,,,,,,
44.1.17,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
44.1.17,σάρκας, ,Noun,,Plural,,,,Feminine,Accusative,
44.1.17,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
44.1.17,ὡς, ,Adverb,,,,,,,,
44.1.17,βόλβιτα,· ,Noun,,Singular,,,,Neuter,Accusative,
44.1.17,καὶ, ,Adverb,,,,,,,,
44.1.17,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
44.1.17,ἀργύριον, ,Noun,,Singular,,,,Neuter,Nominative,
44.1.17,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
44.1.18,καὶ, ,Conjunction,,,,,,,,
44.1.18,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
44.1.18,χρυσίον, ,Noun,,Singular,,,,Neuter,Nominative,
