reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
56.1.5,οἴκου, ,Noun,,Singular,,,,Masculine,Genitive,
56.1.5,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
56.1.5,βασιλέως, ,Noun,,Singular,,,,Masculine,Genitive,
56.1.5,καθ’, ,Adposition,,,,,,,,
56.1.5,ἑκάστην, ,Adjective,,Singular,,,,Feminine,Accusative,
56.1.5,ἡμέραν, ,Noun,,Singular,,,,Feminine,Accusative,
56.1.5,καὶ, ,Conjunction,,,,,,,,
56.1.5,ἀπὸ, ,Adposition,,,,,,,,
56.1.5,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
56.1.5,βασιλικῆς, ,Adjective,,Singular,,,,Feminine,Genitive,
56.1.5,τραπέζης, ,Noun,,Singular,,,,Feminine,Genitive,
56.1.5,καὶ, ,Conjunction,,,,,,,,
56.1.5,ἀπὸ, ,Adposition,,,,,,,,
56.1.5,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
56.1.5,οἴνου, ,Noun,,Singular,,,,Neuter,Genitive,
56.1.5,οὗ, ,Pronoun,,Singular,,,,Neuter,Genitive,
56.1.5,πίνει, ,Verb,Third,Singular,Present,Indicative,Active,,,
56.1.5,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
56.1.5,βασιλεύς,", ",Noun,,Singular,,,,Masculine,Nominative,
56.1.5,καὶ, ,Conjunction,,,,,,,,
56.1.5,ἐκπαιδεῦσαι, ,Verb,,,Aorist,Infinitive,Active,,,
56.1.5,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
56.1.5,ἔτη, ,Noun,,Plural,,,,Neuter,Accusative,
56.1.5,τρία,", ",Noun,,Plural,,,,Neuter,Accusative,
56.1.5,καὶ, ,Conjunction,,,,,,,,
56.1.5,ἐκ, ,Adposition,,,,,,,,
56.1.5,τούτων, ,Pronoun,,Plural,,,,Neuter,Genitive,
56.1.5,στῆσαι, ,Verb,,,Aorist,Infinitive,Active,,,
56.1.5,ἔμπροσθεν, ,Adverb,,,,,,,,
56.1.5,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
56.1.5,βασιλέως,. ,Noun,,Singular,,,,Masculine,Genitive,
56.1.5,καὶ, ,Adverb,,,,,,,,
56.1.5,ἦσαν, ,Verb,Third,Plural,Imperfect,Indicative,Active,,,
56.1.6,ἐκ, ,Adposition,,,,,,,,
56.1.6,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
56.1.6,γένους, ,Noun,,Singular,,,,Neuter,Genitive,
56.1.6,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
56.1.6,υἱῶν, ,Noun,,Plural,,,,Masculine,Genitive,
56.1.6,Ἰσραὴλ, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.6,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
56.1.6,ἀπὸ, ,Adposition,,,,,,,,
56.1.6,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
56.1.6,Ἰουδαίας, ,Noun,,Singular,,,,Feminine,Genitive,
56.1.6,Δανιήλ,", ",Noun,,Singular,,,,Masculine,Accusative,
56.1.6,Ἁνανίας,", ",Noun,,Singular,,,,Feminine,Genitive,
56.1.6,Μισαήλ,", ",Noun,,Singular,,,,Feminine,Accusative,
56.1.6,Ἀζαρίας,. ,Noun,,Singular,,,,Feminine,Genitive,
56.1.6,καὶ, ,Adverb,,,,,,,,
56.1.6,ἐπέθηκεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
56.1.7,αὐτοῖς, ,Pronoun,,Plural,,,,Masculine,Dative,
56.1.7,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
56.1.7,ἀρχιευνοῦχος, ,Noun,,Singular,,,,Masculine,Nominative,
56.1.7,ὀνόματα,", ",Noun,,Plural,,,,Neuter,Accusative,
56.1.7,τῷ, ,Article,,Singular,,,,Masculine,Dative,
56.1.7,μὲν, ,Adverb,,,,,,,,
56.1.7,Δανιὴλ, ,Noun,,Singular,,,,Masculine,Nominative,
56.1.7,Βαλτασάρ,", ",Noun,,Singular,,,,Feminine,Nominative,
56.1.7,τῷ, ,Article,,Singular,,,,Masculine,Dative,
56.1.7,δὲ, ,Conjunction,,,,,,,,
56.1.7,Ἁνανίᾳ, ,Noun,,Singular,,,,Feminine,Dative,
56.1.7,Σεδράχ,", ",Noun,,Singular,,,,Masculine,Accusative,
56.1.7,καὶ, ,Conjunction,,,,,,,,
56.1.7,τῷ, ,Article,,Singular,,,,Masculine,Dative,
56.1.7,Μισαὴλ, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.7,Μισάχ,", ",Noun,,,,,,,,
56.1.7,καὶ, ,Conjunction,,,,,,,,
56.1.7,τῷ, ,Article,,Singular,,,,Masculine,Dative,
56.1.7,Ἀζαρίᾳ, ,Noun,,Singular,,,,Feminine,Dative,
56.1.7,Ἀβδεναγώ,. ,Noun,,Singular,,,,Feminine,Nominative,
56.1.7,καὶ, ,Adverb,,,,,,,,
56.1.7,ἐνεθυμήθη, ,Verb,Third,Singular,Aorist,Indicative,Passive,,,
56.1.8,Δανιὴλ, ,Noun,,Singular,,,,Masculine,Nominative,
56.1.8,ἐν, ,Adposition,,,,,,,,
56.1.8,τῇ, ,Article,,Singular,,,,Feminine,Dative,
56.1.8,καρδίᾳ, ,Noun,,Singular,,,,Feminine,Dative,
56.1.8,ὅπως, ,Conjunction,,,,,,,,
56.1.8,μὴ, ,Adverb,,,,,,,,
56.1.8,ἀλισγηθῇ, ,Verb,Third,Singular,Aorist,Subjunctive,Passive,,,
56.1.8,ἐν, ,Adposition,,,,,,,,
56.1.8,τῷ, ,Article,,Singular,,,,Neuter,Dative,
56.1.8,δείπνῳ, ,Noun,,Singular,,,,Neuter,Dative,
56.1.8,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
56.1.8,βασιλέως, ,Noun,,Singular,,,,Masculine,Genitive,
56.1.8,καὶ, ,Conjunction,,,,,,,,
56.1.8,ἐν, ,Adposition,,,,,,,,
56.1.8,ᾧ, ,Pronoun,,Singular,,,,Neuter,Dative,
56.1.8,πίνει, ,Verb,Third,Singular,Present,Indicative,Active,,,
56.1.8,οἴνῳ,", ",Noun,,Singular,,,,Neuter,Dative,
56.1.8,καὶ, ,Conjunction,,,,,,,,
56.1.8,ἠξίωσεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
56.1.8,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
56.1.8,ἀρχιευνοῦχον, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.8,ἵνα, ,Conjunction,,,,,,,,
56.1.8,μὴ, ,Adverb,,,,,,,,
56.1.8,συμμολυνθῇ,. ,Verb,Third,Singular,Aorist,Subjunctive,Passive,,,
56.1.8,καὶ, ,Adverb,,,,,,,,
56.1.8,ἔδωκε, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
56.1.9,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
56.1.9,τῷ, ,Article,,Singular,,,,Masculine,Dative,
56.1.9,Δανιὴλ, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.9,τιμὴν, ,Noun,,Singular,,,,Feminine,Accusative,
56.1.9,καὶ, ,Conjunction,,,,,,,,
56.1.9,χάριν, ,Noun,,Singular,,,,Feminine,Accusative,
56.1.9,ἐναντίον, ,Adjective,,Singular,,,,,Accusative,
56.1.9,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
56.1.9,ἀρχιευνούχου,. ,Noun,,Singular,,,,Masculine,Genitive,
56.1.9,καὶ, ,Adverb,,,,,,,,
56.1.9,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
56.1.9,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
56.1.10,ἀρχιευνοῦχος, ,Noun,,Singular,,,,Masculine,Nominative,
56.1.10,τῷ, ,Article,,Singular,,,,Masculine,Dative,
56.1.10,Δανιήλ, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.10,Ἀγωνιῶ, ,Verb,First,Singular,Present,Indicative,Active,,,
56.1.10,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
56.1.10,κύριόν, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.10,μου, ,Pronoun,First,Singular,,,,Masculine,Genitive,
56.1.10,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
56.1.10,βασιλέα, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.10,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
56.1.10,ἐκτάξαντα, ,Verb,,Singular,Aorist,Participle,Active,Masculine,Accusative,
56.1.10,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
56.1.10,βρῶσιν, ,Noun,,Singular,,,,Feminine,Accusative,
56.1.10,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
56.1.10,καὶ, ,Conjunction,,,,,,,,
56.1.10,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
56.1.10,πόσιν, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.10,ὑμῶν,", ",Pronoun,Second,Plural,,,,Masculine,Genitive,
56.1.10,ἵνα, ,Conjunction,,,,,,,,
56.1.10,μὴ, ,Adverb,,,,,,,,
56.1.10,ἴδῃ, ,Verb,Second,Singular,Aorist,Subjunctive,Medio-passive,,,
56.1.10,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
56.1.10,πρόσωπα, ,Noun,,Plural,,,,Neuter,Accusative,
56.1.10,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
56.1.10,διατετραμμένα, ,Verb,,Plural,Perfect,Participle,Medio-passive,Neuter,Accusative,
56.1.10,καὶ, ,Conjunction,,,,,,,,
56.1.10,ἀσθενῆ, ,Adjective,,Plural,,,,Neuter,Accusative,
56.1.10,παρὰ, ,Adposition,,,,,,,,
56.1.10,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
56.1.10,συντρεφομένους, ,Verb,,Plural,Present,Participle,Medio-passive,Masculine,Accusative,
56.1.10,ὑμῖν, ,Pronoun,,Plural,,,,Masculine,Dative,
56.1.10,νεανίας, ,Noun,,Plural,,,,Masculine,Accusative,
56.1.10,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
56.1.10,ἀλλογενῶν,", ",Adjective,,Plural,,,,Masculine,Genitive,
56.1.10,καὶ, ,Conjunction,,,,,,,,
56.1.10,κινδυνεύσω, ,Verb,First,Singular,Future,Indicative,Active,,,
56.1.10,τῷ, ,Article,,Singular,,,,Masculine,Dative,
56.1.10,ἰδίῳ, ,Adjective,,Singular,,,,Masculine,Dative,
56.1.10,τραχήλῳ,. ,Noun,,Singular,,,,Masculine,Dative,
56.1.10,καὶ, ,Adverb,,,,,,,,
56.1.10,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
56.1.10,Δανιὴλ, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.11,Ἀβιεσδρὶ, ,Noun,,Singular,,,,Masculine,Dative,
56.1.11,τῷ, ,Article,,Singular,,,,Masculine,Dative,
56.1.11,ἀναδειχθέντι, ,Verb,,Singular,Aorist,Participle,Passive,Masculine,Dative,
56.1.11,ἀρχιευνούχῳ, ,Noun,,Singular,,,,Masculine,Dative,
56.1.11,ἐπὶ, ,Adposition,,,,,,,,
56.1.11,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
56.1.11,Δανιήλ,", ",Noun,,Singular,,,,Masculine,Accusative,
56.1.11,Ἁνανίαν,", ",Noun,,Singular,,,,Feminine,Accusative,
56.1.11,Μισαήλ,", ",Noun,,Singular,,,,Masculine,Accusative,
56.1.11,Ἀζαρίαν, ,Noun,,Singular,,,,Feminine,Accusative,
56.1.11,Πείρασον, ,Verb,Second,Singular,,Imperative,,,Accusative,
56.1.11,δὴ, ,Adverb,,,,,,,,
56.1.11,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
56.1.12,παῖδάς, ,Noun,,Plural,,,,Masculine,Accusative,
56.1.12,σου, ,Pronoun,Second,Singular,,,,Masculine,Genitive,
56.1.12,ἐφ’, ,Adposition,,,,,,,,
56.1.12,ἡμέρας, ,Noun,,Plural,,,,Feminine,Genitive,
56.1.12,δέκα,", ",Adjective,,,,,,,,
56.1.12,καὶ, ,Conjunction,,,,,,,,
56.1.12,δοθήτω, ,Verb,Third,Singular,Aorist,Imperative,Active,,,
56.1.12,ἡμῖν, ,Pronoun,First,Plural,,,,Masculine,Dative,
56.1.12,ἀπὸ, ,Adposition,,,,,,,,
56.1.12,τῶν, ,Article,,Plural,,,,Neuter,Genitive,
56.1.12,ὀσπρίων, ,Noun,,Plural,,,,Neuter,Genitive,
56.1.12,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
56.1.12,γῆς,", ",Noun,,Singular,,,,Feminine,Genitive,
56.1.12,ὥστε, ,Conjunction,,,,,,,,
56.1.12,κάπτειν, ,Verb,,,Present,Infinitive,Active,,,
56.1.12,καὶ, ,Conjunction,,,,,,,,
56.1.12,ὑδροποτεῖν,· ,Verb,,,Present,Infinitive,Active,,,
56.1.12,καὶ, ,Adverb,,,,,,,,
56.1.12,ἐὰν, ,Conjunction,,,,,,,,
56.1.12,φανῇ, ,Verb,Third,Singular,Aorist,Subjunctive,Active,,,
56.1.12,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
56.1.12,ὄψις, ,Noun,,Singular,,,,Feminine,Nominative,
56.1.13,ἡμῶν, ,Pronoun,First,Plural,,,,Masculine,Genitive,
56.1.13,διατετραμμένη, ,Verb,,Singular,Perfect,Participle,Medio-passive,Feminine,Nominative,
56.1.13,παρὰ, ,Adposition,,,,,,,,
56.1.13,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
56.1.13,ἄλλους, ,Adjective,,Plural,,,,Masculine,Accusative,
56.1.13,νεανίσκους, ,Noun,,Plural,,,,Masculine,Accusative,
56.1.13,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
56.1.13,ἐσθίοντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
56.1.13,ἀπὸ, ,Adposition,,,,,,,,
56.1.13,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
56.1.13,βασιλικοῦ, ,Adjective,,Singular,,,,Neuter,Genitive,
56.1.13,δείπνου,", ",Noun,,Singular,,,,Neuter,Genitive,
56.1.13,καθὼς, ,Pronoun,,Singular,,,,Masculine,Nominative,
56.1.13,ἐὰν, ,Conjunction,,,,,,,,
56.1.13,θέλῃς, ,Verb,Second,Singular,Present,Subjunctive,Active,,,
56.1.13,οὕτω, ,Adverb,,,,,,,,
56.1.13,χρῆσαι, ,Verb,,,Aorist,Infinitive,Active,,,
56.1.13,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
56.1.13,παισί, ,Noun,,Plural,,,,Masculine,Dative,
56.1.13,σου,. ,Pronoun,Second,Singular,,,,Masculine,Genitive,
56.1.13,καὶ, ,Adverb,,,,,,,,
56.1.13,ἐχρήσατο, ,Verb,Third,Singular,Aorist,Indicative,Middle,,,
56.1.13,αὐτοῖς, ,Pronoun,,Plural,,,,Masculine,Dative,
56.1.14,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
56.1.14,τρόπον, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.14,τοῦτον,", ",Adjective,,Singular,,,,Masculine,Accusative,
56.1.14,καὶ, ,Conjunction,,,,,,,,
56.1.14,ἐπείρασεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
56.1.14,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
56.1.14,ἡμέρας, ,Noun,,Plural,,,,Feminine,Accusative,
56.1.14,δέκα,. ,Adjective,,,,,,,,
56.1.14,μετὰ, ,Adposition,,,,,,,,
56.1.14,δὲ, ,Adverb,,,,,,,,
56.1.14,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
56.1.14,δέκα, ,Adjective,,,,,,,,
56.1.14,ἡμέρας, ,Noun,,Plural,,,,Feminine,Accusative,
56.1.15,ἐφάνη, ,Verb,Third,Singular,Aorist,Indicative,Passive,,,
56.1.15,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
56.1.15,ὄψις, ,Noun,,Singular,,,,Feminine,Nominative,
56.1.15,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
56.1.15,καλὴ, ,Adjective,,Singular,,,,Feminine,Nominative,
56.1.15,καὶ, ,Conjunction,,,,,,,,
56.1.15,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
56.1.15,ἕξις, ,Noun,,Singular,,,,Feminine,Nominative,
56.1.15,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
56.1.15,σώματος, ,Noun,,Singular,,,,Neuter,Genitive,
56.1.15,κρείσσων, ,Adjective,,Singular,,,,Masculine,Nominative,Comparative
56.1.15,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
56.1.15,ἄλλων, ,Adjective,,Plural,,,,Masculine,Genitive,
56.1.15,νεανίσκων, ,Noun,,Plural,,,,Masculine,Genitive,
56.1.15,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
56.1.15,ἐσθιόντων, ,Verb,,Plural,Present,Participle,Active,Masculine,Genitive,
56.1.15,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
56.1.15,βασιλικὸν, ,Adjective,,Singular,,,,Neuter,Accusative,
56.1.15,δεῖπνον,. ,Noun,,Singular,,,,Neuter,Accusative,
56.1.15,καὶ, ,Adverb,,,,,,,,
56.1.15,ἦν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
56.1.15,Ἀβιεσδρὶ, ,Noun,,Singular,,,,Masculine,Dative,
56.1.15,ἀναιρούμενος, ,Verb,,Singular,Present,Participle,Medio-passive,Masculine,Nominative,
56.1.16,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
56.1.16,δεῖπνον, ,Noun,,Singular,,,,Neuter,Accusative,
56.1.16,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
56.1.16,καὶ, ,Conjunction,,,,,,,,
56.1.16,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
56.1.16,οἶνον, ,Noun,,Singular,,,,Masculine,Accusative,
56.1.16,αὐτῶν,", ",Pronoun,,Plural,,,,Masculine,Genitive,
56.1.16,καὶ, ,Conjunction,,,,,,,,
56.1.16,ἀντεδίδου, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
56.1.16,αὐτοῖς, ,Pronoun,,Plural,,,,Masculine,Dative,
56.1.16,ἀπὸ, ,Adposition,,,,,,,,
56.1.16,τῶν, ,Article,,Plural,,,,Neuter,Genitive,
56.1.16,ὀσπρίων,. ,Noun,,Plural,,,,Neuter,Genitive,
56.1.16,καὶ, ,Adverb,,,,,,,,
56.1.16,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
