reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
45.1.2,Παντοκράτωρ, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.2,λέγων, ,Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
45.1.2,Ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.2,λαὸς, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.2,οὗτος, ,Pronoun,,Singular,,,,Masculine,Nominative,
45.1.2,λέγουσιν, ,Verb,Third,Plural,Present,Participle,Active,,,
45.1.2,Οὐχ, ,Adverb,,,,,,,,
45.1.2,ἥκει, ,Verb,Third,Singular,Present,Indicative,Active,,,
45.1.2,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.2,καιρὸς, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.2,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.2,οἰκοδομῆσαι, ,Verb,,,Aorist,Infinitive,Active,,,
45.1.2,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
45.1.2,οἶκον, ,Noun,,Singular,,,,Masculine,Accusative,
45.1.2,Κυρίου,. ,Noun,,Singular,,,,Masculine,Genitive,
45.1.2,καὶ, ,Adverb,,,,,,,,
45.1.3,ἐγένετο, ,Verb,Third,Singular,Aorist,Indicative,Middle,,,
45.1.3,λόγος, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.3,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.3,ἐν, ,Adposition,,,,,,,,
45.1.3,χειρὶ, ,Noun,,Singular,,,,Feminine,Dative,
45.1.3,Ἁγγαίου, ,Noun,,Singular,,,,Neuter,Genitive,
45.1.3,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
45.1.3,προφήτου, ,Noun,,Singular,,,,Neuter,Genitive,
45.1.3,λέγων, ,Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
45.1.3,Εἰ, ,Conjunction,,,,,,,,
45.1.3,καιρὸς, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.4,μὲν, ,Adverb,,,,,,,,
45.1.4,ὑμῖν, ,Pronoun,Second,Plural,,,,Masculine,Dative,
45.1.4,ἐστιν, ,Verb,Third,Singular,Present,Indicative,Active,,,
45.1.4,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.4,οἰκεῖν, ,Verb,,,Present,Infinitive,Active,,,
45.1.4,ἐν, ,Adposition,,,,,,,,
45.1.4,οἴκοις, ,Noun,,Plural,,,,Masculine,Dative,
45.1.4,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
45.1.4,κοιλοστάθμοις,", ",Noun,,Plural,,,,Masculine,Dative,
45.1.4,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.4,δὲ, ,Conjunction,,,,,,,,
45.1.4,οἶκος, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.4,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
45.1.4,ἐξηρήμωται,; ,Verb,Third,Singular,Perfect,Indicative,Medio-passive,,,
45.1.4,καὶ, ,Adverb,,,,,,,,
45.1.4,νῦν, ,Adverb,,,,,,,,
45.1.5,τάδε, ,Pronoun,,Plural,,,,Neuter,Accusative,
45.1.5,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
45.1.5,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.5,Παντοκράτωρ, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.5,Τάξατε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
45.1.5,δὴ, ,Adverb,,,,,,,,
45.1.5,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
45.1.5,καρδίας, ,Noun,,Plural,,,,Feminine,Accusative,
45.1.5,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
45.1.5,εἰς, ,Adposition,,,,,,,,
45.1.5,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
45.1.5,ὁδοὺς, ,Noun,,Plural,,,,Feminine,Accusative,
45.1.5,ὑμῶν,· ,Pronoun,Second,Plural,,,,Masculine,Genitive,
45.1.5,ἐσπείρατε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
45.1.6,πολλὰ, ,Adjective,,Plural,,,,Neuter,Accusative,
45.1.6,καὶ, ,Conjunction,,,,,,,,
45.1.6,εἰσηνέγκατε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
45.1.6,ὀλίγα,", ",Adjective,,Plural,,,,Neuter,Accusative,
45.1.6,ἐφάγετε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
45.1.6,καὶ, ,Adverb,,,,,,,,
45.1.6,οὐκ, ,Adverb,,,,,,,,
45.1.6,εἰς, ,Adposition,,,,,,,,
45.1.6,πλησμονήν,", ",Noun,,Singular,,,,Feminine,Accusative,
45.1.6,ἐπίετε, ,Verb,Second,Plural,Present,Imperative,Active,,,
45.1.6,καὶ, ,Conjunction,,,,,,,,
45.1.6,οὐκ, ,Adverb,,,,,,,,
45.1.6,εἰς, ,Adposition,,,,,,,,
45.1.6,μέθην,", ",Noun,,Singular,,,,Feminine,Accusative,
45.1.6,περιεβάλεσθε, ,Verb,Second,Plural,Aorist,Indicative,Middle,,,
45.1.6,καὶ, ,Adverb,,,,,,,,
45.1.6,οὐκ, ,Adverb,,,,,,,,
45.1.6,ἐθερμάνθητε, ,Verb,Second,Plural,Aorist,Indicative,Passive,,,
45.1.6,ἐν, ,Adposition,,,,,,,,
45.1.6,αὐτοῖς,", ",Pronoun,,Plural,,,,Masculine,Dative,
45.1.6,καὶ, ,Conjunction,,,,,,,,
45.1.6,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.6,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
45.1.6,μισθοὺς, ,Noun,,Plural,,,,Masculine,Accusative,
45.1.6,συνάγων, ,Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
45.1.6,συνήγαγεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
45.1.6,εἰς, ,Adposition,,,,,,,,
45.1.6,δεσμὸν, ,Noun,,Singular,,,,Masculine,Accusative,
45.1.6,τετρυπημένον,. ,Verb,,Singular,Perfect,Participle,Medio-passive,Masculine,Accusative,
45.1.6,τάδε, ,Pronoun,,Plural,,,,Neuter,Accusative,
45.1.6,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
45.1.7,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.7,Παντοκράτωρ, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.7,Θέσθε, ,Verb,Second,Plural,Aorist,Imperative,Middle,,,
45.1.7,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
45.1.7,καρδίας, ,Noun,,Plural,,,,Feminine,Accusative,
45.1.7,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
45.1.7,εἰς, ,Adposition,,,,,,,,
45.1.7,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
45.1.7,ὁδοὺς, ,Noun,,Plural,,,,Feminine,Accusative,
45.1.7,ὑμῶν,· ,Pronoun,Second,Plural,,,,Masculine,Genitive,
45.1.7,ἀνάβητε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
45.1.8,εἰς, ,Adposition,,,,,,,,
45.1.8,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
45.1.8,ὄρος, ,Noun,,Singular,,,,Neuter,Accusative,
45.1.8,καὶ, ,Conjunction,,,,,,,,
45.1.8,κόψατε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
45.1.8,ξύλα, ,Noun,,Plural,,,,Neuter,Accusative,
45.1.8,καὶ, ,Conjunction,,,,,,,,
45.1.8,οἰκοδομήσατε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
45.1.8,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
45.1.8,οἶκον,", ",Noun,,Singular,,,,Masculine,Accusative,
45.1.8,καὶ, ,Conjunction,,,,,,,,
45.1.8,εὐδοκήσω, ,Verb,First,Singular,Future,Indicative,Active,,,
45.1.8,ἐν, ,Adposition,,,,,,,,
45.1.8,αὐτῷ, ,Pronoun,,Singular,,,,Masculine,Dative,
45.1.8,καὶ, ,Conjunction,,,,,,,,
45.1.8,ἐνδοξασθήσομαι,", ",Verb,First,Singular,Future,Indicative,Passive,,,
45.1.8,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
45.1.8,Κύριος,. ,Noun,,Singular,,,,Masculine,Nominative,
45.1.8,ἐπεβλέψατε, ,Verb,Second,Plural,Aorist,Indicative,Active,,,
45.1.9,εἰς, ,Adposition,,,,,,,,
45.1.9,πολλὰ, ,Adjective,,Plural,,,,Neuter,Accusative,
45.1.9,καὶ, ,Conjunction,,,,,,,,
45.1.9,ἐγένετο, ,Verb,Third,Singular,Aorist,Indicative,Middle,,,
45.1.9,ὀλίγα,", ",Adjective,,Plural,,,,Neuter,Accusative,
45.1.9,καὶ, ,Conjunction,,,,,,,,
45.1.9,εἰσηνέχθη, ,Verb,Third,Singular,Aorist,Indicative,Passive,,,
45.1.9,εἰς, ,Adposition,,,,,,,,
45.1.9,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
45.1.9,οἶκον, ,Noun,,Singular,,,,Masculine,Accusative,
45.1.9,καὶ, ,Conjunction,,,,,,,,
45.1.9,ἐξεφύσησα, ,Verb,First,Singular,Aorist,Indicative,Active,,,
45.1.9,αὐτά,. ,Pronoun,,Plural,,,,Neuter,Accusative,
45.1.9,διὰ, ,Adposition,,,,,,,,
45.1.9,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
45.1.9,τάδε, ,Pronoun,,Plural,,,,Neuter,Accusative,
45.1.9,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
45.1.9,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.9,Παντοκράτωρ, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.9,Ἀνθ’, ,Adposition,,,,,,,,
45.1.9,ὧν, ,Pronoun,,Plural,,,,Masculine,Genitive,
45.1.9,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.9,οἶκός, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.9,μού, ,Adverb,First,Singular,,,,,,
45.1.9,ἐστιν, ,Verb,Third,Singular,Present,Indicative,Active,,,
45.1.9,ἔρημος,", ",Adjective,,Singular,,,,Masculine,Nominative,
45.1.9,ὑμεῖς, ,Pronoun,Second,Plural,,,,Masculine,Nominative,
45.1.9,δὲ, ,Conjunction,,,,,,,,
45.1.9,διώκετε, ,Verb,Second,Plural,Present,Indicative,Active,,,
45.1.9,ἕκαστος, ,Adjective,,Singular,,,,Masculine,Nominative,
45.1.9,εἰς, ,Adposition,,,,,,,,
45.1.9,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
45.1.9,οἶκον, ,Noun,,Singular,,,,Masculine,Accusative,
45.1.9,αὐτοῦ,", ",Pronoun,,Singular,,,,Masculine,Genitive,
45.1.9,διὰ, ,Adposition,,,,,,,,
45.1.9,τοῦτο, ,Pronoun,,Singular,,,,Neuter,Accusative,
45.1.9,ἀνέξει, ,Verb,Third,Singular,Future,Indicative,Active,,,
45.1.10,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.10,οὐρανὸς, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.10,ἀπὸ, ,Adposition,,,,,,,,
45.1.10,δρόσου,", ",Noun,,Singular,,,,Feminine,Genitive,
45.1.10,καὶ, ,Conjunction,,,,,,,,
45.1.10,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
45.1.10,γῆ, ,Noun,,Singular,,,,Feminine,Nominative,
45.1.10,ὑποστελεῖται, ,Verb,Third,Singular,Future,Indicative,Medio-passive,,,
45.1.10,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
45.1.10,ἐκφόρια, ,Noun,,Plural,,,,Neuter,Accusative,
45.1.10,αὐτῆς,· ,Pronoun,,Singular,,,,Feminine,Genitive,
45.1.10,καὶ, ,Adverb,,,,,,,,
45.1.10,ἐπάξω, ,Verb,Second,Singular,Future,Indicative,Middle,,,
45.1.10,ῥομφαίαν, ,Noun,,Singular,,,,Feminine,Accusative,
45.1.11,ἐπὶ, ,Adposition,,,,,,,,
45.1.11,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
45.1.11,γῆν, ,Noun,,Singular,,,,Feminine,Accusative,
45.1.11,καὶ, ,Conjunction,,,,,,,,
45.1.11,ἐπὶ, ,Adposition,,,,,,,,
45.1.11,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
45.1.11,ὄρη,", ",Noun,,Plural,,,,Neuter,Accusative,
45.1.11,καὶ, ,Conjunction,,,,,,,,
45.1.11,ἐπὶ, ,Adposition,,,,,,,,
45.1.11,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
45.1.11,σῖτον, ,Noun,,Singular,,,,Masculine,Accusative,
45.1.11,καὶ, ,Conjunction,,,,,,,,
45.1.11,ἐπὶ, ,Adposition,,,,,,,,
45.1.11,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
45.1.11,οἶνον, ,Noun,,Singular,,,,Masculine,Accusative,
45.1.11,καὶ, ,Conjunction,,,,,,,,
45.1.11,ἐπὶ, ,Adposition,,,,,,,,
45.1.11,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
45.1.11,ἔλαιον, ,Noun,,Singular,,,,Neuter,Accusative,
45.1.11,καὶ, ,Conjunction,,,,,,,,
45.1.11,ὅσα, ,Adjective,,Plural,,,,Neuter,Accusative,
45.1.11,ἐκφέρει, ,Verb,Third,Singular,Present,Indicative,Active,,,
45.1.11,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
45.1.11,γῆ,", ",Noun,,Singular,,,,Feminine,Nominative,
45.1.11,καὶ, ,Conjunction,,,,,,,,
45.1.11,ἐπὶ, ,Adposition,,,,,,,,
45.1.11,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
45.1.11,ἀνθρώπους, ,Noun,,Plural,,,,Masculine,Accusative,
45.1.11,καὶ, ,Conjunction,,,,,,,,
45.1.11,ἐπὶ, ,Adposition,,,,,,,,
45.1.11,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
45.1.11,κτήνη,", ",Noun,,Plural,,,,Neuter,Accusative,
45.1.11,καὶ, ,Conjunction,,,,,,,,
45.1.11,ἐπὶ, ,Adposition,,,,,,,,
45.1.11,πάντας, ,Adjective,,Plural,,,,Masculine,Accusative,
45.1.11,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
45.1.11,πόνους, ,Noun,,Plural,,,,Masculine,Accusative,
45.1.11,τῶν, ,Article,,Plural,,,,Feminine,Genitive,
45.1.11,χειρῶν, ,Noun,,Plural,,,,Feminine,Genitive,
45.1.11,αὐτῶν,. ,Pronoun,,Plural,,,,Masculine,Genitive,
45.1.11,Καὶ, ,Adverb,,,,,,,,
45.1.11,ἤκουσεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
45.1.11,Ζοροβαβὲλ, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.12,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.12,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.12,Σαλαθιὴλ, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.12,ἐκ, ,Adposition,,,,,,,,
45.1.12,φυλῆς, ,Noun,,Singular,,,,Feminine,Genitive,
45.1.12,Ἰούδα, ,Noun,,Singular,,,Active,,,
45.1.12,καὶ, ,Conjunction,,,,,,,,
45.1.12,Ἰησοῦς, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.12,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.12,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.12,Ἰωσεδὲκ, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.12,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.12,ἱερεὺς, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.12,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.12,μέγας, ,Adjective,,Singular,,,,Masculine,Nominative,
45.1.12,καὶ, ,Conjunction,,,,,,,,
45.1.12,πάντες, ,Adjective,,Plural,,,,Masculine,Nominative,
45.1.12,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
45.1.12,κατάλοιποι, ,Adjective,,Plural,,,,Masculine,Nominative,
45.1.12,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.12,λαοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.12,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
45.1.12,φωνῆς, ,Noun,,Singular,,,,Feminine,Genitive,
45.1.12,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.12,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.12,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.12,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
45.1.12,καὶ, ,Conjunction,,,,,,,,
45.1.12,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
45.1.12,λόγων, ,Noun,,Plural,,,,Masculine,Genitive,
45.1.12,Ἁγγαίου, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.12,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.12,προφήτου,", ",Noun,,Singular,,,,Masculine,Genitive,
45.1.12,καθότι, ,Conjunction,,,,,,,,
45.1.12,ἐξαπέστειλεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
45.1.12,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
45.1.12,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.12,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.12,θεὸς, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.12,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
45.1.12,πρὸς, ,Adposition,,,,,,,,
45.1.12,αὐτούς,", ",Pronoun,,Plural,,,,Masculine,Accusative,
45.1.12,καὶ, ,Conjunction,,,,,,,,
45.1.12,ἐφοβήθη, ,Verb,Third,Singular,Aorist,Indicative,Passive,,,
45.1.12,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
45.1.12,λαὸς, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.12,ἀπὸ, ,Adposition,,,,,,,,
45.1.12,προσώπου, ,Noun,,Singular,,,,Neuter,Genitive,
45.1.12,Κυρίου,. ,Noun,,Singular,,,,Neuter,Genitive,
45.1.12,καὶ, ,Adverb,,,,,,,,
45.1.12,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
45.1.12,Ἁγγαῖος, ,Adjective,,Singular,,,,Masculine,Nominative,
45.1.13,ἄγγελος, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.13,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.13,ἐν, ,Adposition,,,,,,,,
45.1.13,ἀγγέλοις, ,Noun,,Plural,,,,Masculine,Dative,
45.1.13,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.13,τῷ, ,Article,,Singular,,,,Masculine,Dative,
45.1.13,λαῷ, ,Noun,,Singular,,,,Masculine,Dative,
45.1.13,Ἐγώ, ,Pronoun,First,Singular,,,,Masculine,Nominative,
45.1.13,εἰμι, ,Verb,First,Singular,Present,Indicative,Active,,,
45.1.13,μεθ’, ,Adposition,,,,,,,,
45.1.13,ὑμῶν,", ",Pronoun,Second,Plural,,,,Masculine,Genitive,
45.1.13,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
45.1.13,Κύριος,. ,Noun,,Singular,,,,Masculine,Nominative,
45.1.13,καὶ, ,Adverb,,,,,,,,
45.1.13,ἐξήγειρεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
45.1.13,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
45.1.14,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
45.1.14,πνεῦμα, ,Noun,,Singular,,,,Neuter,Accusative,
45.1.14,Ζοροβαβὲλ, ,Adjective,,Singular,,,,Neuter,Accusative,
45.1.14,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
45.1.14,Σαλαθιὴλ, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.14,ἐκ, ,Adposition,,,,,,,,
45.1.14,φυλῆς, ,Noun,,Singular,,,,Feminine,Genitive,
45.1.14,Ἰούδα, ,Noun,,Singular,,,,,Genitive,
45.1.14,καὶ, ,Conjunction,,,,,,,,
45.1.14,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
45.1.14,πνεῦμα, ,Noun,,Singular,,,,Neuter,Accusative,
45.1.14,Ἰησοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.14,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.14,Ἰωσεδὲκ, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.14,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.14,ἱερέως, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.14,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.14,μεγάλου, ,Adjective,,Singular,,,,Masculine,Genitive,
45.1.14,καὶ, ,Conjunction,,,,,,,,
45.1.14,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
45.1.14,πνεῦμα, ,Noun,,Singular,,,,Neuter,Accusative,
45.1.14,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
45.1.14,καταλοίπων, ,Noun,,Plural,,,,Masculine,Genitive,
45.1.14,παντὸς, ,Adjective,,Singular,,,,Masculine,Genitive,
45.1.14,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.1.14,λαοῦ,", ",Noun,,Singular,,,,Masculine,Genitive,
45.1.14,καὶ, ,Conjunction,,,,,,,,
45.1.14,εἰσῆλθον, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
45.1.14,καὶ, ,Conjunction,,,,,,,,
45.1.14,ἐποίουν, ,Verb,Third,Plural,Imperfect,Indicative,Active,,,
45.1.14,ἔργα, ,Noun,,Plural,,,,Neuter,Accusative,
45.1.14,ἐν, ,Adposition,,,,,,,,
45.1.14,τῷ, ,Article,,Singular,,,,Masculine,Dative,
45.1.14,οἴκῳ, ,Noun,,Singular,,,,Masculine,Dative,
45.1.14,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.14,Παντοκράτορος, ,Adjective,,Singular,,,,Masculine,Genitive,
45.1.14,θεοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
45.1.14,αὐτῶν,", ",Pronoun,,Plural,,,,Masculine,Genitive,
45.1.14,τῇ, ,Article,,Singular,,,,Feminine,Dative,
45.1.14,τετράδι, ,Noun,,Singular,,,,Feminine,Dative,
45.1.14,καὶ, ,Conjunction,,,,,,,,
45.1.14,εἰκάδι, ,Noun,,Singular,,,,Feminine,Dative,
45.2.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.2.1,μηνὸς, ,Noun,,Singular,,,,Masculine,Genitive,
45.2.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.2.1,ἕκτου, ,Noun,,Singular,,,,Masculine,Genitive,
45.2.1,τῷ, ,Article,,Singular,,,,Neuter,Dative,
45.2.1,δευτέρῳ, ,Adjective,,Singular,,,,Neuter,Dative,
45.2.1,ἔτει, ,Noun,,Singular,,,,Neuter,Dative,
45.2.1,ἐπὶ, ,Adposition,,,,,,,,
45.2.1,Δαρίου, ,Noun,,Singular,,,,Masculine,Genitive,
45.2.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
45.2.1,βασιλέως,. ,Noun,,Singular,,,,Masculine,Genitive,
45.2.1,Τῷ, ,Article,,Singular,,,,Masculine,Dative,
45.2.1,μηνὶ, ,Noun,,Singular,,,,Masculine,Dative,
45.2.1,τῷ, ,Article,,Singular,,,,Masculine,Dative,
