reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
58.1.4,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.4,βασιλεὺς, ,Noun,,Singular,,,,Masculine,Nominative,
58.1.4,ἐσέβετο, ,Verb,Third,Singular,Aorist,Indicative,Middle,,,
58.1.4,αὐτόν,", ",Pronoun,,Singular,,,,Masculine,Accusative,
58.1.4,καὶ, ,Conjunction,,,,,,,,
58.1.4,ἐπορεύετο, ,Verb,Third,Singular,Imperfect,Indicative,Medio-passive,,,
58.1.4,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.4,βασιλεὺς, ,Noun,,Singular,,,,Masculine,Nominative,
58.1.4,καθ’, ,Adposition,,,,,,,,
58.1.4,ἑκάστην, ,Adjective,,Singular,,,,Feminine,Accusative,
58.1.4,ἡμέραν, ,Noun,,Singular,,,,Feminine,Accusative,
58.1.4,καὶ, ,Conjunction,,,,,,,,
58.1.4,προσεκύνει, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
58.1.4,αὐτῷ,", ",Pronoun,,Singular,,,,Masculine,Dative,
58.1.4,Δανιὴλ, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.4,δὲ, ,Conjunction,,,,,,,,
58.1.4,προσηύχετο, ,Verb,Third,Singular,Imperfect,Indicative,Medio-passive,,,
58.1.4,πρὸς, ,Adposition,,,,,,,,
58.1.4,Κύριον,· ,Noun,,Singular,,,,Masculine,Accusative,
58.1.4,καὶ, ,Adverb,,,,,,,,
58.1.4,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.4,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.4,βασιλεὺς, ,Noun,,Singular,,,,Masculine,Nominative,
58.1.4,τῷ, ,Article,,Singular,,,,Masculine,Dative,
58.1.4,Δανιήλ, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.4,Διὰ, ,Adposition,,,,,,,,
58.1.4,τί, ,Pronoun,,Singular,,,,Neuter,Accusative,
58.1.4,οὐ, ,Adverb,,,,,,,,
58.1.4,προσκυνεῖς, ,Verb,,Singular,,Indicative,Active,Masculine,Nominative,
58.1.4,τῷ, ,Article,,Singular,,,,Masculine,Dative,
58.1.4,Βήλ,; ,Noun,,Singular,,,,Masculine,Accusative,
58.1.4,καὶ, ,Adverb,,,,,,,,
58.1.4,εἶπε, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.5,Δανιὴλ, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.5,πρὸς, ,Adposition,,,,,,,,
58.1.5,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.5,βασιλέα, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.5,Οὐδένα, ,Adjective,,Singular,,,,Masculine,Accusative,
58.1.5,σέβομαι, ,Verb,First,Singular,Present,Indicative,Medio-passive,,,
58.1.5,ἐγὼ, ,Pronoun,First,Singular,,,,Masculine,Nominative,
58.1.5,εἰ, ,Conjunction,,,,,,,,
58.1.5,μὴ, ,Adverb,,,,,,,,
58.1.5,Κύριον, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.5,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.5,θεὸν, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.5,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.5,κτίσαντα, ,Verb,,Singular,Aorist,Participle,Active,Masculine,Accusative,
58.1.5,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.5,οὐρανὸν, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.5,καὶ, ,Adverb,,,,,,,,
58.1.5,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
58.1.5,γῆν, ,Noun,,Singular,,,,Feminine,Accusative,
58.1.5,καὶ, ,Conjunction,,,,,,,,
58.1.5,ἔχοντα, ,Verb,,Singular,Present,Participle,Active,Masculine,Accusative,
58.1.5,πάσης, ,Adjective,,Singular,,,,Feminine,Genitive,
58.1.5,σαρκὸς, ,Noun,,Singular,,,,Feminine,Genitive,
58.1.5,κυρείαν,. ,Noun,,Singular,,,,Feminine,Accusative,
58.1.5,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.6,δὲ, ,Adverb,,,,,,,,
58.1.6,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.6,βασιλεὺς, ,Noun,,Singular,,,,Masculine,Nominative,
58.1.6,αὐτῷ, ,Pronoun,,Singular,,,,Masculine,Dative,
58.1.6,Οὗτος, ,Pronoun,,Singular,,,,Masculine,Nominative,
58.1.6,οὖν, ,Adverb,,,,,,,,
58.1.6,οὐκ, ,Adverb,,,,,,,,
58.1.6,ἔστι, ,Verb,Third,Singular,Present,Indicative,Active,,,
58.1.6,θεός,; ,Noun,,Singular,,,,Masculine,Nominative,
58.1.6,οὐχ, ,Adverb,,,,,,,,
58.1.6,ὁρᾷς, ,Verb,Second,Singular,Present,Indicative,Active,,,
58.1.6,ὅσα, ,Adjective,,Plural,,,,Neuter,Accusative,
58.1.6,εἰς, ,Adposition,,,,,,,,
58.1.6,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
58.1.6,δαπανᾶται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
58.1.6,καθ’, ,Adposition,,,,,,,,
58.1.6,ἑκάστην, ,Adjective,,Singular,,,,Feminine,Accusative,
58.1.6,ἡμέραν,; ,Noun,,Singular,,,,Feminine,Accusative,
58.1.6,καὶ, ,Adverb,,,,,,,,
58.1.6,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.7,αὐτῷ, ,Pronoun,,Singular,,,,Masculine,Dative,
58.1.7,Δανιήλ, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.7,Μηδαμῶς,", ",Adverb,,,,,,,,
58.1.7,μηδείς, ,Pronoun,,Singular,,,,Masculine,Nominative,
58.1.7,σε, ,Pronoun,Second,Singular,,,,Masculine,Accusative,
58.1.7,παραλογιζέσθω,· ,Verb,Third,Singular,Present,Imperative,Medio-passive,,,
58.1.7,οὗτος, ,Pronoun,,Singular,,,,Masculine,Nominative,
58.1.7,γὰρ, ,Adverb,,,,,,,,
58.1.7,ἔσωθεν, ,Adverb,,,,,,,,
58.1.7,μὲν, ,Adverb,,,,,,,,
58.1.7,πήλινός, ,Noun,,Singular,,,,Masculine,Genitive,
58.1.7,ἐστιν,", ",Verb,Third,Singular,Present,Indicative,Active,,,
58.1.7,ἔξωθεν, ,Adverb,,,,,,,,
58.1.7,δὲ, ,Conjunction,,,,,,,,
58.1.7,χαλκοῦς,· ,Adjective,,Singular,,,,Masculine,Nominative,
58.1.7,ὀμνύω, ,Verb,First,Singular,Present,Indicative,Active,,,
58.1.7,δέ, ,Adverb,,,,,,,,
58.1.7,σοι, ,Pronoun,Second,Singular,,,,Masculine,Dative,
58.1.7,Κύριον, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.7,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.7,θεὸν, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.7,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
58.1.7,θεῶν,", ",Noun,,Plural,,,,Masculine,Genitive,
58.1.7,ὅτι, ,Conjunction,,,,,,,,
58.1.7,οὐθὲν, ,Pronoun,,Singular,,,,Neuter,Accusative,
58.1.7,βέβρωκε, ,Verb,Third,Singular,Perfect,Indicative,Active,,,
58.1.7,πώποτε, ,Adverb,,,,,,,,
58.1.7,οὗτος,. ,Pronoun,,Singular,,,,Masculine,Nominative,
58.1.7,καὶ, ,Adverb,,,,,,,,
58.1.7,θυμωθεὶς, ,Verb,,Singular,Aorist,Participle,Passive,Masculine,Nominative,
58.1.8,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.8,βασιλεὺς, ,Noun,,Singular,,,,Masculine,Nominative,
58.1.8,ἐκάλεσε, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.8,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
58.1.8,προεστηκότας, ,Verb,,Plural,Perfect,Participle,Active,Masculine,Accusative,
58.1.8,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
58.1.8,ἱεροῦ, ,Noun,,Singular,,,,Neuter,Genitive,
58.1.8,καὶ, ,Conjunction,,,,,,,,
58.1.8,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.8,αὐτοῖς, ,Pronoun,,Plural,,,,Masculine,Dative,
58.1.8,Παραδείξατε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
58.1.8,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.8,ἐσθίοντα, ,Verb,,Singular,Present,Participle,Active,Masculine,Accusative,
58.1.8,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
58.1.8,παρασκευαζόμενα, ,Verb,,Plural,Present,Participle,Medio-passive,Neuter,Accusative,
58.1.8,τῷ, ,Article,,Singular,,,,Masculine,Dative,
58.1.8,Βήλ,· ,Noun,,Singular,,,,Masculine,Accusative,
58.1.8,εἰ, ,Conjunction,,,,,,,,
58.1.8,δὲ, ,Adverb,,,,,,,,
58.1.8,μή, ,Adverb,,,,,,,,
58.1.8,γε,", ",Adverb,,,,,,,,
58.1.8,ἀποθανεῖσθε,", ",Verb,Second,Plural,Future,Indicative,Middle,,,
58.1.8,ἢ, ,Conjunction,,,,,,,,
58.1.8,Δανιὴλ, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.8,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.9,φάσκων, ,Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
58.1.9,μὴ, ,Adverb,,,,,,,,
58.1.9,ἐσθίεσθαι, ,Verb,,,Present,Infinitive,Medio-passive,,,
58.1.9,αὐτὰ, ,Pronoun,,Plural,,,,Neuter,Accusative,
58.1.9,ὑπ’, ,Adposition,,,,,,,,
58.1.9,αὐτοῦ,. ,Pronoun,,Singular,,,,Masculine,Genitive,
58.1.9,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
58.1.9,δὲ, ,Adverb,,,,,,,,
58.1.9,εἶπαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
58.1.9,Αὐτὸς, ,Pronoun,,Singular,,,,Masculine,Nominative,
58.1.9,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.9,Βήλ, ,Noun,,Singular,,,,Masculine,Nominative,
58.1.9,ἐστιν, ,Verb,Third,Singular,Present,Indicative,Active,,,
58.1.9,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.9,κατεσθίων, ,Noun,,Plural,,,,Masculine,Nominative,
58.1.9,αὐτά,· ,Pronoun,,Plural,,,,Neuter,Accusative,
58.1.9,εἶπε, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.9,δὲ, ,Adverb,,,,,,,,
58.1.9,Δανιὴλ, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.9,πρὸς, ,Adposition,,,,,,,,
58.1.9,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.9,βασιλέα, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.9,Γινέσθω, ,Verb,Third,Singular,Present,Imperative,Medio-passive,,,
58.1.9,οὕτως,· ,Adverb,,,,,,,,
58.1.9,ἐὰν, ,Conjunction,,,,,,,,
58.1.9,μὴ, ,Adverb,,,,,,,,
58.1.9,παραδείξω, ,Verb,First,Singular,Future,Subjunctive,Active,,,
58.1.9,ὅτι, ,Conjunction,,,,,,,,
58.1.9,οὐκ, ,Adverb,,,,,,,,
58.1.9,ἔστιν, ,Verb,Third,Singular,Present,Indicative,Active,,,
58.1.9,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.9,Βὴλ, ,Noun,,Singular,,,,Masculine,Nominative,
58.1.9,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.9,κατεσθίων, ,Noun,,Plural,,,,Masculine,Nominative,
58.1.9,ταῦτα,", ",Pronoun,,Plural,,,,Neuter,Accusative,
58.1.9,ἀποθανοῦμαι, ,Verb,First,Singular,Future,Indicative,Middle,,,
58.1.9,καὶ, ,Adverb,,,,,,,,
58.1.9,πάντες, ,Adjective,,Plural,,,,Masculine,Nominative,
58.1.9,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
58.1.9,παρ’, ,Adposition,,,,,,,,
58.1.9,ἐμοῦ,. ,Pronoun,First,Singular,,,,Masculine,Genitive,
58.1.9,ἦσαν, ,Verb,Third,Plural,Imperfect,Indicative,Active,,,
58.1.9,δὲ, ,Adverb,,,,,,,,
58.1.9,τῷ, ,Article,,Singular,,,,Masculine,Dative,
58.1.9,Βὴλ, ,Noun,,Singular,,,,Masculine,Nominative,
58.1.10,ἱερεῖς, ,Noun,,Plural,,,,Masculine,Nominative,
58.1.10,ἑβδομήκοντα, ,Adjective,,,,,,,,
58.1.10,χωρὶς, ,Adposition,,,,,,,,
58.1.10,γυναικῶν, ,Noun,,Plural,,,,Feminine,Genitive,
58.1.10,καὶ, ,Conjunction,,,,,,,,
58.1.10,τέκνων,. ,Noun,,Plural,,,,Neuter,Genitive,
58.1.10,ἤγαγον, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
58.1.10,δὲ, ,Adverb,,,,,,,,
58.1.10,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.10,βασιλέα, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.10,εἰς, ,Adposition,,,,,,,,
58.1.10,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
58.1.10,εἰδώλιον,· ,Noun,,Singular,,,,Neuter,Accusative,
58.1.10,καὶ, ,Adverb,,,,,,,,
58.1.10,παρετέθη, ,Verb,Third,Singular,Aorist,Indicative,Passive,,,
58.1.11,τὰ, ,Article,,Plural,,,,Neuter,Nominative,
58.1.11,βρώματα, ,Noun,,Plural,,,,Neuter,Nominative,
58.1.11,ἐνώπιον, ,Noun,,Singular,,,,Neuter,Nominative,
58.1.11,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
58.1.11,βασιλέως, ,Noun,,Singular,,,,Masculine,Genitive,
58.1.11,καὶ, ,Conjunction,,,,,,,,
58.1.11,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
58.1.11,Δανιήλ,", ",Noun,,Singular,,,,Masculine,Genitive,
58.1.11,καὶ, ,Conjunction,,,,,,,,
58.1.11,οἶνος, ,Noun,,Singular,,,,Masculine,Nominative,
58.1.11,κερασθεὶς, ,Verb,,Singular,Aorist,Participle,Passive,Masculine,Nominative,
58.1.11,εἰσηνέχθη, ,Verb,Third,Singular,Aorist,Indicative,Passive,,,
58.1.11,καὶ, ,Conjunction,,,,,,,,
58.1.11,παρετέθη, ,Verb,Third,Singular,Aorist,Indicative,Passive,,,
58.1.11,τῷ, ,Article,,Singular,,,,Masculine,Dative,
58.1.11,Βήλ,. ,Noun,,Singular,,,,Masculine,Accusative,
58.1.11,καὶ, ,Adverb,,,,,,,,
58.1.11,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.11,Δανιήλ, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.11,Σὺ, ,Pronoun,Second,Singular,,,,Masculine,Nominative,
58.1.11,αὐτὸς, ,Pronoun,,Singular,,,,Masculine,Nominative,
58.1.11,ὁρᾷς, ,Verb,Second,Singular,Present,Indicative,Active,,,
58.1.11,ὅτι, ,Conjunction,,,,,,,,
58.1.11,κεῖται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
58.1.11,ταῦτα,", ",Pronoun,,Plural,,,,Neuter,Nominative,
58.1.11,βασιλεῦ,· ,Noun,,Singular,,,,Masculine,Vocative,
58.1.11,σὺ, ,Pronoun,Second,Singular,,,,Masculine,Nominative,
58.1.11,οὖν, ,Adverb,,,,,,,,
58.1.11,ἐπισφράγισαι, ,Verb,Second,Singular,Aorist,Indicative,Medio-passive,,,
58.1.11,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
58.1.11,κλεῖδας, ,Noun,,Plural,,,,Feminine,Accusative,
58.1.11,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
58.1.11,ναοῦ,", ",Noun,,Singular,,,,Masculine,Genitive,
58.1.11,ἐπὰν, ,Conjunction,,,,,,,,
58.1.11,κλεισθῇ,. ,Verb,Third,Singular,Aorist,Subjunctive,Passive,,,
58.1.11,ἤρεσεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.11,δὲ, ,Adverb,,,,,,,,
58.1.11,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.11,λόγος, ,Noun,,Singular,,,,Masculine,Nominative,
58.1.11,τῷ, ,Article,,Singular,,,,Masculine,Dative,
58.1.11,βασιλεῖ, ,Noun,,Singular,,,,Masculine,Dative,
58.1.11,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
58.1.11,δὲ, ,Conjunction,,,,,,,,
58.1.11,Δανιὴλ, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.11,ἐκέλευσε, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.14,τοὺς, ,Article,,Plural,,,,Masculine,Accusative,
58.1.14,παρ’, ,Adposition,,,,,,,,
58.1.14,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
58.1.14,ἐκβαλόντας, ,Verb,,Plural,Aorist,Participle,Active,Masculine,Accusative,
58.1.14,πάντας, ,Adjective,,Plural,,,,Masculine,Accusative,
58.1.14,ἐκ, ,Adposition,,,,,,,,
58.1.14,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
58.1.14,ναοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
58.1.14,κατασῆσαι, ,Verb,,,Aorist,Infinitive,Active,,,
58.1.14,ὅλον, ,Adjective,,Singular,,,,Masculine,Accusative,
58.1.14,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.14,ναὸν, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.14,σποδῷ,", ",Noun,,Singular,,,,Feminine,Dative,
58.1.14,οὐθενὸς, ,Pronoun,,Singular,,,,Masculine,Genitive,
58.1.14,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
58.1.14,ἐκτὸς, ,Adposition,,,,,,,,
58.1.14,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
58.1.14,εἰδότος,. ,Verb,,Singular,Perfect,Participle,Active,Masculine,Genitive,
58.1.14,καὶ, ,Adverb,,,,,,,,
58.1.14,τότε, ,Adverb,,,,,,,,
58.1.14,σφραγισάμενος, ,Verb,,Singular,Aorist,Participle,Middle,Masculine,Nominative,
58.1.14,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.14,ναὸν, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.14,ἐκέλευσε, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.14,σφραγίσαι, ,Verb,,,Aorist,Infinitive,Active,,,
58.1.14,τῷ, ,Article,,Singular,,,,Masculine,Dative,
58.1.14,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
58.1.14,βασιλέως, ,Noun,,Singular,,,,Masculine,Genitive,
58.1.14,δακτυλίῳ, ,Noun,,Singular,,,,Masculine,Dative,
58.1.14,καὶ, ,Conjunction,,,,,,,,
58.1.14,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
58.1.14,δακτυλίοις, ,Noun,,Plural,,,,Masculine,Dative,
58.1.14,τινῶν, ,Adjective,,Plural,,,,Masculine,Genitive,
58.1.14,ἐνδόξων, ,Adjective,,Plural,,,,Masculine,Genitive,
58.1.14,ἱερέων,· ,Noun,,Plural,,,,Masculine,Genitive,
58.1.14,καὶ, ,Adverb,,,,,,,,
58.1.14,ἐγένετο, ,Verb,Third,Singular,Aorist,Indicative,Middle,,,
58.1.14,οὕτως,. ,Adverb,,,,,,,,
58.1.14,καὶ, ,Adverb,,,,,,,,
58.1.14,ἐγένετο, ,Verb,Third,Singular,Aorist,Indicative,Middle,,,
58.1.14,τῇ, ,Article,,Singular,,,,Feminine,Dative,
58.1.15-17,ἐπαύριον, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.15-17,παρεγένοντο, ,Verb,Third,Plural,Aorist,Indicative,Middle,,,
58.1.15-17,ἐπὶ, ,Adposition,,,,,,,,
58.1.15-17,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.15-17,τόπον,· ,Noun,,Singular,,,,Masculine,Accusative,
58.1.15-17,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
58.1.15-17,δὲ, ,Adverb,,,,,,,,
58.1.15-17,ἱερεῖς, ,Noun,,Plural,,,,Masculine,Nominative,
58.1.15-17,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
58.1.15-17,Βὴλ, ,Noun,,Singular,,,,Masculine,Genitive,
58.1.15-17,διὰ, ,Adposition,,,,,,,,
58.1.15-17,ψευδοθυρίδων, ,Noun,,Plural,,,,Feminine,Genitive,
58.1.15-17,εἰσελθόντες, ,Verb,,Plural,Aorist,Participle,Active,Masculine,Nominative,
58.1.15-17,κατεφάγοσαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
58.1.15-17,πάντα, ,Adjective,,Plural,,,,Neuter,Accusative,
58.1.15-17,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
58.1.15-17,παρακείμενα, ,Verb,,Plural,Perfect,Participle,Medio-passive,Neuter,Accusative,
58.1.15-17,τῷ, ,Article,,Singular,,,,Masculine,Dative,
58.1.15-17,Βὴλ, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.15-17,καὶ, ,Conjunction,,,,,,,,
58.1.15-17,ἐξέπιον, ,Verb,Third,Plural,Imperfect,Indicative,Active,,,
58.1.15-17,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
58.1.15-17,οἶνον,. ,Noun,,Singular,,,,Masculine,Accusative,
58.1.15-17,καὶ, ,Adverb,,,,,,,,
58.1.15-17,εἶπεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
58.1.15-17,Δανιήλ, ,Noun,,Singular,,,,Masculine,Accusative,
58.1.15-17,Ἐπίδετε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
58.1.15-17,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
58.1.15-17,σφραγῖδας, ,Noun,,Plural,,,,Feminine,Accusative,
58.1.15-17,ὑμῶν, ,Pronoun,Second,Plural,,,,Masculine,Genitive,
58.1.15-17,εἰ, ,Conjunction,,,,,,,,
58.1.15-17,μένουσιν,", ",Verb,Third,Plural,Present,Indicative,Active,,,
58.1.15-17,ἄνδρες, ,Noun,,Plural,,,,Masculine,Nominative,
58.1.15-17,ἱερεῖς,· ,Noun,,Plural,,,,Masculine,Nominative,
58.1.15-17,καὶ, ,Adverb,,,,,,,,
58.1.15-17,σὺ, ,Pronoun,Second,Singular,,,,,Nominative,
58.1.15-17,δέ,", ",Adverb,,,,,,,,
58.1.15-17,βασιλεῦ,", ",Noun,,Singular,,,,Masculine,Vocative,
58.1.15-17,σκέψαι, ,Verb,Second,Singular,Aorist,Imperative,Medio-passive,,,
58.1.15-17,μή, ,Adverb,,,,,,,,
58.1.15-17,τί, ,Pronoun,,Singular,,,,Neuter,Nominative,
58.1.15-17,σοι, ,Pronoun,Second,Singular,,,,Masculine,Dative,
58.1.15-17,ἀσύμφωνον, ,Noun,,Singular,,,,Neuter,Nominative,
58.1.15-17,γεγένηται,. ,Verb,Third,Singular,Perfect,Subjunctive,Medio-passive,,,
58.1.15-17,καὶ, ,Adverb,,,,,,,,
58.1.15-17,εὗρον, ,Verb,First,Singular,Aorist,Indicative,Active,,,
58.1.15-17,ὡς, ,Conjunction,,,,,,,,
58.1.15-17,ἦν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
58.1.15-17,ἡ, ,Article,,Singular,,,,Feminine,Nominative,
58.1.15-17,σφραγίς,", ",Noun,,Singular,,,,Feminine,Nominative,
58.1.15-17,καὶ, ,Conjunction,,,,,,,,
