reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
37.1.3,αὐτόν,", ",Pronoun,,Singular,,,,Masculine,Accusative,
37.1.3,ἀνθ’, ,Adposition,,,,,,,,
37.1.3,ὧν, ,Pronoun,,Plural,,,,Neuter,Genitive,
37.1.3,ἔπριζον, ,Verb,First,Plural,Imperfect,Indicative,Active,,,
37.1.3,πρίοσιν, ,Noun,,Singular,,,,Neuter,Accusative,
37.1.3,σιδηροῖς, ,Adjective,,Plural,,,,Neuter,Dative,
37.1.3,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
37.1.3,ἐν, ,Adposition,,,,,,,,
37.1.3,γαστρὶ, ,Noun,,Singular,,,,Feminine,Dative,
37.1.3,ἐχούσας, ,Verb,,Plural,Present,Participle,Active,Feminine,Accusative,
37.1.3,τῶν, ,Article,,Plural,,,,Feminine,Genitive,
37.1.3,ἐν, ,Adposition,,,,,,,,
37.1.3,Γαλαάδ,· ,Noun,,Singular,,,,Feminine,Accusative,
37.1.3,καὶ, ,Adverb,,,,,,,,
37.1.4,ἐξαποστελῶ, ,Verb,First,Singular,Future,Indicative,Active,,,
37.1.4,πῦρ, ,Noun,,Singular,,,,Neuter,Accusative,
37.1.4,εἰς, ,Adposition,,,,,,,,
37.1.4,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
37.1.4,οἶκον, ,Noun,,Singular,,,,Masculine,Accusative,
37.1.4,Ἁζαήλ,", ",Adjective,,Singular,,,,Masculine,Accusative,
37.1.4,καὶ, ,Conjunction,,,,,,,,
37.1.4,καταφάγεται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
37.1.4,θεμέλια, ,Noun,,Plural,,,,Neuter,Accusative,
37.1.4,υἱοῦ, ,Noun,,Singular,,,,Masculine,Genitive,
37.1.4,Ἁδέρ,· ,Noun,,Singular,,,,Masculine,Nominative,
37.1.4,καὶ, ,Adverb,,,,,,,,
37.1.4,συντρίψω, ,Verb,First,Singular,Future,Indicative,Active,,,
37.1.5,μοχλοὺς, ,Noun,,Plural,,,,Masculine,Accusative,
37.1.5,Δαμασκοῦ,", ",Noun,,Singular,,,,Masculine,Genitive,
37.1.5,καὶ, ,Conjunction,,,,,,,,
37.1.5,ἐξολεθρεύσω, ,Verb,First,Singular,Future,Indicative,Active,,,
37.1.5,κατοικοῦντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
37.1.5,ἐκ, ,Adposition,,,,,,,,
37.1.5,πεδίου, ,Noun,,Singular,,,,Neuter,Genitive,
37.1.5,Ὤν,", ",Verb,,Singular,Present,Participle,Active,Masculine,Nominative,
37.1.5,καὶ, ,Conjunction,,,,,,,,
37.1.5,κατακόψω, ,Verb,First,Singular,Future,Indicative,Active,,,
37.1.5,φυλὴν, ,Noun,,Singular,,,,Feminine,Accusative,
37.1.5,ἐξ, ,Adposition,,,,,,,,
37.1.5,ἀνδρῶν, ,Noun,,Plural,,,,Masculine,Genitive,
37.1.5,Χαρράν,", ",Noun,,Singular,,,,Feminine,Accusative,
37.1.5,καὶ, ,Conjunction,,,,,,,,
37.1.5,αἰχμαλωτευθήσεται, ,Verb,Third,Singular,Future,Indicative,Passive,,,
37.1.5,λαὸς, ,Noun,,Singular,,,,Masculine,Nominative,
37.1.5,Συρίας, ,Noun,,Singular,,,,Feminine,Genitive,
37.1.5,ἐπίκλητος,", ",Adjective,,Singular,,,,Masculine,Nominative,
37.1.5,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
37.1.5,Κύριος,. ,Noun,,Singular,,,,Masculine,Nominative,
37.1.5,Τάδε, ,Pronoun,,Plural,,,,Neuter,Accusative,
37.1.5,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
37.1.6,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
37.1.6,Ἐπὶ, ,Adposition,,,,,,,,
37.1.6,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
37.1.6,τρισὶν, ,Adjective,,Plural,,,,Feminine,Dative,
37.1.6,ἀσεβείαις, ,Noun,,Plural,,,,Feminine,Dative,
37.1.6,Γάζης, ,Noun,,Singular,,,,Feminine,Genitive,
37.1.6,καὶ, ,Conjunction,,,,,,,,
37.1.6,ἐπὶ, ,Adposition,,,,,,,,
37.1.6,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
37.1.6,τέσσαρσιν, ,Noun,,Plural,,,,Feminine,Dative,
37.1.6,οὐκ, ,Adverb,,,,,,,,
37.1.6,ἀποστραφήσομαι, ,Verb,First,Singular,Future,Indicative,Passive,,,
37.1.6,αὐτούς,", ",Pronoun,,Plural,,,,Masculine,Accusative,
37.1.6,ἕνεκεν, ,Adposition,,,,,,,,
37.1.6,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
37.1.6,αἰχμαλωτεῦσαι, ,Verb,,,Aorist,Infinitive,Active,,,
37.1.6,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
37.1.6,αἰχμαλωσίαν, ,Noun,,Singular,,,,Feminine,Accusative,
37.1.6,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
37.1.6,Σαλωμών,", ",Noun,,Singular,,,,Masculine,Nominative,
37.1.6,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
37.1.6,συγκλεῖσαι, ,Verb,,Plural,Aorist,Participle,Active,Feminine,Nominative,
37.1.6,εἰς, ,Adposition,,,,,,,,
37.1.6,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
37.1.6,Ἰδουμαίαν,· ,Noun,,Singular,,,,Feminine,Accusative,
37.1.6,καὶ, ,Adverb,,,,,,,,
37.1.6,ἐξαποστελῶ, ,Verb,First,Singular,Future,Indicative,Active,,,
37.1.7,πῦρ, ,Noun,,Singular,,,,Neuter,Accusative,
37.1.7,ἐπὶ, ,Adposition,,,,,,,,
37.1.7,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
37.1.7,τείχη, ,Noun,,Plural,,,,Neuter,Accusative,
37.1.7,Γάζης,", ",Noun,,Singular,,,,Feminine,Genitive,
37.1.7,καὶ, ,Conjunction,,,,,,,,
37.1.7,καταφάγεται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
37.1.7,θεμέλια, ,Noun,,Plural,,,,Neuter,Accusative,
37.1.7,αὐτῆς,. ,Pronoun,,Singular,,,,Feminine,Genitive,
37.1.7,καὶ, ,Adverb,,,,,,,,
37.1.7,ἐξολεθρεύσω, ,Verb,First,Singular,Future,Indicative,Active,,,
37.1.8,κατοικοῦντας, ,Verb,,Plural,Present,Participle,Active,Masculine,Accusative,
37.1.8,ἐξ, ,Adposition,,,,,,,,
37.1.8,Ἀζώτου,", ",Adjective,,Singular,,,,Masculine,Genitive,
37.1.8,καὶ, ,Conjunction,,,,,,,,
37.1.8,ἐξαρθήσεται, ,Verb,Third,Singular,Future,Indicative,Passive,,,
37.1.8,φυλὴ, ,Noun,,Singular,,,,Feminine,Nominative,
37.1.8,ἐξ, ,Adposition,,,,,,,,
37.1.8,Ἀσκάλωνος,", ",Noun,,Singular,,,,Masculine,Genitive,
37.1.8,καὶ, ,Conjunction,,,,,,,,
37.1.8,ἐπάξω, ,Verb,Second,Singular,Future,Indicative,Middle,,,
37.1.8,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
37.1.8,χεῖρά, ,Noun,,Singular,,,,Feminine,Accusative,
37.1.8,μου, ,Pronoun,First,Singular,,,,Masculine,Genitive,
37.1.8,ἐπὶ, ,Adposition,,,,,,,,
37.1.8,Ἀκκαρών,", ",Noun,,Singular,,,,Masculine,Nominative,
37.1.8,καὶ, ,Conjunction,,,,,,,,
37.1.8,ἀπολοῦνται, ,Verb,Third,Plural,Present,Indicative,Medio-passive,,,
37.1.8,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
37.1.8,κατάλοιποι, ,Adjective,,Plural,,,,Masculine,Nominative,
37.1.8,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
37.1.8,ἀλλοφύλων,", ",Noun,,Plural,,,,Masculine,Genitive,
37.1.8,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
37.1.8,Κύριος,. ,Noun,,Singular,,,,Masculine,Nominative,
37.1.8,Τάδε, ,Pronoun,,Plural,,,,Neuter,Accusative,
37.1.8,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
37.1.9,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
37.1.9,Ἐπὶ, ,Adposition,,,,,,,,
37.1.9,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
37.1.9,τρισὶν, ,Adjective,,Plural,,,,Feminine,Dative,
37.1.9,ἀσεβείαις, ,Noun,,Plural,,,,Feminine,Dative,
37.1.9,Τύρου, ,Noun,,Singular,,,,Masculine,Genitive,
37.1.9,καὶ, ,Conjunction,,,,,,,,
37.1.9,ἐπὶ, ,Adposition,,,,,,,,
37.1.9,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
37.1.9,τέσσαρσιν, ,Noun,,Plural,,,,Feminine,Dative,
37.1.9,οὐκ, ,Adverb,,,,,,,,
37.1.9,ἀποστραφήσομαι, ,Verb,First,Singular,Future,Indicative,Passive,,,
37.1.9,αὐτήν,", ",Pronoun,,Singular,,,,Feminine,Accusative,
37.1.9,ἀνθ’, ,Adposition,,,,,,,,
37.1.9,ὧν, ,Pronoun,,Plural,,,,Neuter,Genitive,
37.1.9,συνέκλεισαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
37.1.9,αἰχμαλωσίαν, ,Noun,,Singular,,,,Feminine,Accusative,
37.1.9,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
37.1.9,Σαλωμὼν, ,Noun,,Singular,,,,Masculine,Genitive,
37.1.9,εἰς, ,Adposition,,,,,,,,
37.1.9,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
37.1.9,Ἰδουμαίαν,", ",Noun,,Singular,,,,Feminine,Accusative,
37.1.9,καὶ, ,Conjunction,,,,,,,,
37.1.9,οὐκ, ,Adverb,,,,,,,,
37.1.9,ἐμνήσθησαν, ,Verb,Third,Plural,Aorist,Indicative,Passive,,,
37.1.9,διαθήκης, ,Noun,,Singular,,,,Feminine,Genitive,
37.1.9,ἀδελφῶν,· ,Noun,,Plural,,,,Masculine,Genitive,
37.1.9,καὶ, ,Adverb,,,,,,,,
37.1.9,ἐξαποστελῶ, ,Verb,First,Singular,Future,Indicative,Active,,,
37.1.10,πῦρ, ,Noun,,Singular,,,,Neuter,Accusative,
37.1.10,ἐπὶ, ,Adposition,,,,,,,,
37.1.10,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
37.1.10,τείχη, ,Noun,,Plural,,,,Neuter,Accusative,
37.1.10,Τύρου,", ",Noun,,Singular,,,,Masculine,Genitive,
37.1.10,καὶ, ,Conjunction,,,,,,,,
37.1.10,καταφάγεται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
37.1.10,τὰ, ,Article,,Plural,,,,Neuter,Nominative,
37.1.10,θεμέλια, ,Noun,,Plural,,,,Neuter,Nominative,
37.1.10,αὐτῆς,. ,Pronoun,,Singular,,,,Feminine,Genitive,
37.1.10,Τάδε, ,Pronoun,,Plural,,,,Neuter,Accusative,
37.1.10,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
37.1.10,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
37.1.11,Ἐπὶ, ,Adposition,,,,,,,,
37.1.11,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
37.1.11,τρισὶν, ,Adjective,,Plural,,,,Feminine,Dative,
37.1.11,ἀσεβείαις, ,Noun,,Plural,,,,Feminine,Dative,
37.1.11,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
37.1.11,Ἰδουμαίας, ,Noun,,Singular,,,,Feminine,Genitive,
37.1.11,καὶ, ,Conjunction,,,,,,,,
37.1.11,ἐπὶ, ,Adposition,,,,,,,,
37.1.11,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
37.1.11,τέσσαρσιν, ,Noun,,Plural,,,,Feminine,Dative,
37.1.11,οὐκ, ,Adverb,,,,,,,,
37.1.11,ἀποστραφήσομαι, ,Verb,First,Singular,Future,Indicative,Passive,,,
37.1.11,αὐτούς,", ",Pronoun,,Plural,,,,Masculine,Accusative,
37.1.11,ἕνεκα, ,Adposition,,,,,,,,
37.1.11,τοῦ, ,Article,,Singular,,,,Neuter,Genitive,
37.1.11,διῶξαι, ,Verb,,,Aorist,Infinitive,Active,,,
37.1.11,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
37.1.11,ἐν, ,Adposition,,,,,,,,
37.1.11,ῥομφαίᾳ, ,Noun,,Singular,,,,Feminine,Dative,
37.1.11,τὸν, ,Article,,Singular,,,,Masculine,Accusative,
37.1.11,ἀδελφὸν, ,Noun,,Singular,,,,Masculine,Accusative,
37.1.11,αὐτοῦ,", ",Pronoun,,Singular,,,,Masculine,Genitive,
37.1.11,καὶ, ,Conjunction,,,,,,,,
37.1.11,ἐλυμήνατο, ,Verb,Third,Singular,Aorist,Indicative,Middle,,,
37.1.11,μητέρα, ,Noun,,Singular,,,,Feminine,Accusative,
37.1.11,ἐπὶ, ,Adposition,,,,,,,,
37.1.11,γῆς,", ",Noun,,Singular,,,,Feminine,Genitive,
37.1.11,καὶ, ,Conjunction,,,,,,,,
37.1.11,ἥρπασεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
37.1.11,εἰς, ,Adposition,,,,,,,,
37.1.11,μαρτύριον, ,Noun,,Singular,,,,Feminine,Accusative,
37.1.11,φρίκην, ,Noun,,Singular,,,,Feminine,Accusative,
37.1.11,αὐτοῦ,", ",Pronoun,,Singular,,,,Masculine,Genitive,
37.1.11,καὶ, ,Conjunction,,,,,,,,
37.1.11,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
37.1.11,ὅρμημα, ,Noun,,Singular,,,,Neuter,Accusative,
37.1.11,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
37.1.11,ἐφύλαξεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
37.1.11,εἰς, ,Adposition,,,,,,,,
37.1.11,νῖκος,· ,Noun,,Singular,,,,Neuter,Accusative,
37.1.11,καὶ, ,Adverb,,,,,,,,
37.1.11,ἐξαποστελῶ, ,Verb,First,Singular,Future,Indicative,Active,,,
37.1.12,πῦρ, ,Noun,,Singular,,,,Neuter,Accusative,
37.1.12,εἰς, ,Adposition,,,,,,,,
37.1.12,Θαιμάν,", ",Noun,,Singular,,,,Feminine,Accusative,
37.1.12,καὶ, ,Conjunction,,,,,,,,
37.1.12,καταφάγεται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
37.1.12,θεμέλια, ,Noun,,Plural,,,,Neuter,Nominative,
37.1.12,τειχέων, ,Noun,,Plural,,,,Neuter,Genitive,
37.1.12,αὐτῆς,. ,Pronoun,,Singular,,,,Feminine,Genitive,
37.1.12,Τάδε, ,Pronoun,,Plural,,,,Neuter,Accusative,
37.1.12,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
37.1.12,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
37.1.13,Ἐπὶ, ,Adposition,,,,,,,,
37.1.13,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
37.1.13,τρισὶν, ,Adjective,,Plural,,,,Feminine,Dative,
37.1.13,ἀσεβείαις, ,Noun,,Plural,,,,Feminine,Dative,
37.1.13,υἱῶν, ,Noun,,Plural,,,,Masculine,Genitive,
37.1.13,Ἀμμὼν, ,Noun,,Singular,,,,Masculine,Nominative,
37.1.13,καὶ, ,Conjunction,,,,,,,,
37.1.13,ἐπὶ, ,Adposition,,,,,,,,
37.1.13,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
37.1.13,τέσσαρσιν, ,Noun,,Plural,,,,Feminine,Dative,
37.1.13,οὐκ, ,Adverb,,,,,,,,
37.1.13,ἀποστραφήσομαι, ,Verb,First,Singular,Future,Indicative,Passive,,,
37.1.13,αὐτόν,", ",Pronoun,,Singular,,,,Masculine,Accusative,
37.1.13,ἀνθ’, ,Adposition,,,,,,,,
37.1.13,ὧν, ,Pronoun,,Plural,,,,Masculine,Genitive,
37.1.13,ἀνέσχιζον, ,Verb,First,Plural,Imperfect,Indicative,Active,,,
37.1.13,τὰς, ,Article,,Plural,,,,Feminine,Accusative,
37.1.13,ἐν, ,Adposition,,,,,,,,
37.1.13,γαστρὶ, ,Noun,,Singular,,,,Feminine,Dative,
37.1.13,ἐχούσας, ,Verb,,Plural,Present,Participle,Active,Feminine,Accusative,
37.1.13,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
37.1.13,Γαλααδειτῶν,", ",Noun,,Plural,,,,Masculine,Genitive,
37.1.13,ὅπως, ,Conjunction,,,,,,,,
37.1.13,ἐνπλατύνωσιν, ,Verb,Third,Plural,Present,Subjunctive,Active,,,
37.1.13,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
37.1.13,ὅρια, ,Noun,,Plural,,,,Neuter,Accusative,
37.1.13,ἑαυτῶν,· ,Pronoun,,Plural,,,,Masculine,Genitive,
37.1.13,καὶ, ,Adverb,,,,,,,,
37.1.13,ἀνάψω, ,Verb,First,Singular,Future,Indicative,Active,,,
37.1.13,πῦρ, ,Noun,,Singular,,,,Neuter,Accusative,
37.1.13,ἐπὶ, ,Adposition,,,,,,,,
37.1.14,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
37.1.14,τείχη, ,Noun,,Plural,,,,Neuter,Accusative,
37.1.14,Ῥαββά,", ",Noun,,Plural,,,,Neuter,Accusative,
37.1.14,καὶ, ,Conjunction,,,,,,,,
37.1.14,καταφάγεται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
37.1.14,θεμέλια, ,Noun,,Plural,,,,Neuter,Nominative,
37.1.14,αὐτῆς, ,Pronoun,,Singular,,,,Feminine,Genitive,
37.1.14,μετὰ, ,Adposition,,,,,,,,
37.1.14,κραυγῆς, ,Noun,,Singular,,,,Feminine,Genitive,
37.1.14,ἐν, ,Adposition,,,,,,,,
37.1.14,ἡμέρᾳ, ,Noun,,Singular,,,,Feminine,Dative,
37.1.14,πολέμου,", ",Noun,,Singular,,,,Masculine,Genitive,
37.1.14,καὶ, ,Conjunction,,,,,,,,
37.1.14,σεισθήσεται, ,Verb,Third,Singular,Future,Indicative,Passive,,,
37.1.14,ἐν, ,Adposition,,,,,,,,
37.1.14,ἡμέραις, ,Noun,,Plural,,,,Feminine,Dative,
37.1.14,συντελείας, ,Noun,,Singular,,,,Feminine,Genitive,
37.1.14,αὐτῆς,· ,Pronoun,,Singular,,,,Feminine,Genitive,
37.1.14,καὶ, ,Adverb,,,,,,,,
37.1.14,πορεύσονται, ,Verb,Third,Plural,Future,Indicative,Middle,,,
37.1.15,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
37.1.15,βασιλεῖς, ,Noun,,Plural,,,,Masculine,Nominative,
37.1.15,αὐτῆς, ,Pronoun,,Singular,,,,Feminine,Genitive,
37.1.15,ἐν, ,Adposition,,,,,,,,
37.1.15,αἰχμαλωσίᾳ,", ",Noun,,Singular,,,,Feminine,Dative,
37.1.15,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
37.1.15,ἱερεῖς, ,Noun,,Plural,,,,Masculine,Nominative,
37.1.15,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
37.1.15,καὶ, ,Conjunction,,,,,,,,
37.1.15,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
37.1.15,ἄρχοντες, ,Noun,,Plural,,Participle,Active,Masculine,Nominative,
37.1.15,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
37.1.15,ἐπὶ, ,Adposition,,,,,,,,
37.1.15,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
37.1.15,αὐτό,", ",Pronoun,,Singular,,,,Neuter,Accusative,
37.1.15,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
37.1.15,Κύριος,. ,Noun,,Singular,,,,Masculine,Nominative,
37.1.15,Τάδε, ,Pronoun,,Plural,,,,Neuter,Accusative,
37.1.15,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
37.1.15,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
37.2.1,Ἐπὶ, ,Adposition,,,,,,,,
37.2.1,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
37.2.1,τρισὶν, ,Adjective,,Plural,,,,Feminine,Dative,
37.2.1,ἀσεβείαις, ,Noun,,Plural,,,,Feminine,Dative,
37.2.1,Μωὰβ, ,Noun,,Singular,,,,Feminine,Accusative,
37.2.1,καὶ, ,Conjunction,,,,,,,,
37.2.1,ἐπὶ, ,Adposition,,,,,,,,
37.2.1,ταῖς, ,Article,,Plural,,,,Feminine,Dative,
37.2.1,τέσσαρσιν, ,Noun,,Plural,,,,Feminine,Dative,
37.2.1,οὐκ, ,Adverb,,,,,,,,
37.2.1,ἀποστραφήσομαι, ,Verb,First,Singular,Future,Indicative,Passive,,,
37.2.1,αὐτόν,", ",Pronoun,,Singular,,,,Masculine,Accusative,
37.2.1,ἀνθ’, ,Adposition,,,,,,,,
37.2.1,ὧν, ,Pronoun,,Plural,,,,Neuter,Genitive,
37.2.1,κατέκαυσαν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
37.2.1,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
37.2.1,ὀστᾶ, ,Noun,,Plural,,,,Neuter,Accusative,
37.2.1,βασιλέως, ,Noun,,Singular,,,,Masculine,Genitive,
37.2.1,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
37.2.1,Ἰδουμαίας, ,Noun,,Singular,,,,Feminine,Genitive,
37.2.1,εἰς, ,Adposition,,,,,,,,
37.2.1,κονίαν,· ,Noun,,Singular,,,,Feminine,Accusative,
37.2.1,καὶ, ,Adverb,,,,,,,,
37.2.1,ἐξαποστελῶ, ,Verb,First,Singular,Future,Indicative,Active,,,
37.2.1,πῦρ, ,Noun,,Singular,,,,Neuter,Accusative,
37.2.2,ἐπὶ, ,Adposition,,,,,,,,
37.2.2,Μωάβ,", ",Noun,,Singular,,,,Feminine,Accusative,
37.2.2,καὶ, ,Conjunction,,,,,,,,
37.2.2,καταφάγεται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
37.2.2,τὰ, ,Article,,Plural,,,,Neuter,Nominative,
37.2.2,θεμέλια, ,Noun,,Plural,,,,Neuter,Nominative,
37.2.2,τῶν, ,Article,,Plural,,,,Feminine,Genitive,
37.2.2,πόλεων, ,Noun,,Plural,,,,Feminine,Genitive,
