reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
47.1.11,δεδόξασται, ,Verb,Third,Plural,Aorist,Indicative,Middle,,,
47.1.11,ἐν, ,Adposition,,,,,,,,
47.1.11,τοῖς, ,Article,,Plural,,,,Neuter,Dative,
47.1.11,ἔθνεσιν,", ",Noun,,Plural,,,,Neuter,Dative,
47.1.11,καὶ, ,Conjunction,,,,,,,,
47.1.11,ἐν, ,Adposition,,,,,,,,
47.1.11,παντὶ, ,Adjective,,Singular,,,,Masculine,Dative,
47.1.11,τόπῳ, ,Noun,,Singular,,,,Masculine,Dative,
47.1.11,θυμίαμα, ,Noun,,Singular,,,,Neuter,Nominative,
47.1.11,προσάγεται, ,Verb,Third,Singular,Present,Indicative,Medio-passive,,,
47.1.11,τῷ, ,Article,,Singular,,,,Neuter,Dative,
47.1.11,ὀνόματί, ,Noun,,Singular,,,,Neuter,Dative,
47.1.11,μου, ,Pronoun,First,Singular,,,,Masculine,Genitive,
47.1.11,καὶ, ,Conjunction,,,,,,,,
47.1.11,θυσία, ,Noun,,Singular,,,,Feminine,Nominative,
47.1.11,καθαρά,· ,Adjective,,Plural,,,,Neuter,Nominative,
47.1.11,διότι, ,Conjunction,,,,,,,,
47.1.11,μέγα, ,Adjective,,Singular,,,,Neuter,Accusative,
47.1.11,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
47.1.11,ὄνομά, ,Noun,,Singular,,,,Neuter,Nominative,
47.1.11,μου, ,Pronoun,First,Singular,,,,Masculine,Genitive,
47.1.11,ἐν, ,Adposition,,,,,,,,
47.1.11,τοῖς, ,Article,,Plural,,,,Neuter,Dative,
47.1.11,ἔθνεσιν,", ",Noun,,Plural,,,,Neuter,Dative,
47.1.11,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
47.1.11,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
47.1.11,Παντοκράτωρ,. ,Noun,,Singular,,,,Masculine,Nominative,
47.1.11,ὑμεῖς, ,Pronoun,Second,Plural,,,,Masculine,Nominative,
47.1.11,δὲ, ,Adverb,,,,,,,,
47.1.11,βεβηλοῦτε, ,Verb,Second,Plural,Perfect,Indicative,Active,,,
47.1.12,αὐτὸ, ,Pronoun,,Singular,,,,Neuter,Accusative,
47.1.12,ἐν, ,Adposition,,,,,,,,
47.1.12,τῷ, ,Article,,Singular,,,,Neuter,Dative,
47.1.12,λέγειν, ,Verb,,,Present,Infinitive,Active,,,
47.1.12,ὑμᾶς, ,Pronoun,Second,Plural,,,,Masculine,Accusative,
47.1.12,Τράπεζα, ,Noun,,Singular,,,,Feminine,Nominative,
47.1.12,Κυρίου, ,Noun,,Singular,,,,Masculine,Genitive,
47.1.12,ἠλισγημένη, ,Verb,,Singular,Perfect,Participle,Medio-passive,Feminine,Nominative,
47.1.12,ἐστίν,", ",Verb,Third,Singular,Present,Indicative,Active,,,
47.1.12,καὶ, ,Conjunction,,,,,,,,
47.1.12,τὰ, ,Article,,Plural,,,,Neuter,Nominative,
47.1.12,ἐπιτιθέμενα, ,Verb,,Plural,Present,Participle,Medio-passive,Neuter,Nominative,
47.1.12,ἐξουδένωνται, ,Verb,Third,Plural,Aorist,Subjunctive,Medio-passive,,,
47.1.12,βρώματα, ,Noun,,Plural,,,,Neuter,Accusative,
47.1.12,αὐτοῦ,. ,Pronoun,,Singular,,,,Masculine,Genitive,
47.1.12,καὶ, ,Adverb,,,,,,,,
47.1.12,εἴπατε, ,Verb,Second,Plural,Aorist,Imperative,Active,,,
47.1.12,Ταῦτα, ,Pronoun,,Plural,,,,Neuter,Accusative,
47.1.13,ἐκ, ,Adposition,,,,,,,,
47.1.13,κακοπαθίας, ,Noun,,Singular,,,,Feminine,Genitive,
47.1.13,ἐστίν,. ,Verb,Third,Singular,Present,Indicative,Active,,,
47.1.13,καὶ, ,Adverb,,,,,,,,
47.1.13,ἐξεφύσησα, ,Verb,First,Singular,Aorist,Indicative,Active,,,
47.1.13,αὐτά,", ",Pronoun,,Plural,,,,Neuter,Accusative,
47.1.13,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
47.1.13,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
47.1.13,Παντοκράτωρ,. ,Noun,,Singular,,,,Masculine,Nominative,
47.1.13,καὶ, ,Adverb,,,,,,,,
47.1.13,εἰσεφέρετε, ,Verb,Second,Plural,Present,Indicative,Active,,,
47.1.13,ἁρπάγματα, ,Noun,,Plural,,,,Neuter,Accusative,
47.1.13,καὶ, ,Adverb,,,,,,,,
47.1.13,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
47.1.13,χωλὰ, ,Adjective,,Plural,,,,Neuter,Accusative,
47.1.13,καὶ, ,Conjunction,,,,,,,,
47.1.13,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
47.1.13,ἐνοχλούμενα,· ,Verb,,Plural,Present,Participle,Medio-passive,Neuter,Accusative,
47.1.13,καὶ, ,Adverb,,,,,,,,
47.1.13,ἐὰν, ,Conjunction,,,,,,,,
47.1.13,φέρητε, ,Verb,Second,Plural,Present,Subjunctive,Active,,,
47.1.13,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
47.1.13,θυσίαν,", ",Noun,,Singular,,,,Feminine,Accusative,
47.1.13,εἰ, ,Conjunction,,,,,,,,
47.1.13,προσδέξομαι, ,Verb,First,Singular,Future,Indicative,Middle,,,
47.1.13,αὐτὰ, ,Pronoun,,Plural,,,,Neuter,Accusative,
47.1.13,ἐκ, ,Adposition,,,,,,,,
47.1.13,τῶν, ,Article,,Plural,,,,Feminine,Genitive,
47.1.13,χειρῶν, ,Noun,,Plural,,,,Feminine,Genitive,
47.1.13,ὑμῶν,; ,Pronoun,Second,Plural,,,,Masculine,Genitive,
47.1.13,λέγει, ,Verb,Third,Singular,Present,Indicative,Active,,,
47.1.13,Κύριος, ,Noun,,Singular,,,,Masculine,Nominative,
47.1.13,Παντοκράτωρ,. ,Noun,,Singular,,,,Masculine,Nominative,
47.1.13,καὶ, ,Adverb,,,,,,,,
47.1.13,ἐπικατάρατος, ,Noun,,Singular,,,,Masculine,Nominative,
47.1.14,ὃς, ,Pronoun,,Singular,,,,Masculine,Nominative,
47.1.14,ἦν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
47.1.14,δυνατός,", ",Adjective,,Singular,,,,Masculine,Nominative,
47.1.14,καὶ, ,Conjunction,,,,,,,,
47.1.14,ὑπῆρχεν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
47.1.14,ἐν, ,Adposition,,,,,,,,
47.1.14,τῷ, ,Article,,Singular,,,,Neuter,Dative,
47.1.14,ποιμνίῳ, ,Noun,,Singular,,,,Neuter,Dative,
47.1.14,αὐτοῦ, ,Pronoun,,Singular,,,,Neuter,Genitive,
47.1.14,ἄρσεν,", ",Verb,,Singular,Aorist,,,,,
47.1.14,καὶ, ,Conjunction,,,,,,,,
47.1.14,εὐχὴ, ,Noun,,Singular,,,,Feminine,Nominative,
47.1.14,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
47.1.14,ἐπ’, ,Adposition,,,,,,,,
47.1.14,αὐτῷ,", ",Pronoun,,Singular,,,,Masculine,Dative,
47.1.14,καὶ, ,Conjunction,,,,,,,,
47.1.14,θύει, ,Verb,Third,Singular,Present,Indicative,Active,,,
47.1.14,διεφθαρμένον, ,Verb,,Singular,Perfect,Participle,Medio-passive,Neuter,Accusative,
47.1.14,τῷ, ,Article,,Singular,,,,Masculine,Dative,
47.1.14,κυρίῳ,· ,Noun,,Singular,,,,Neuter,Dative,
47.1.14,διότι, ,Conjunction,,,,,,,,
47.1.14,βασιλεὺς, ,Noun,,Singular,,,,Masculine,Nominative,
47.1.14,μέγας, ,Adjective,,Singular,,,,Masculine,Nominative,
